model,effect,metric,value,cv1,n
base,fz,mspe,0.07795459032058716,0.3,1600
base,fz,bias2,0.07795459032058716,0.3,1600
base,fz,var,0.0,0.3,1600
posthoc,y,mspe,1.0175204277038574,0.3,1600
posthoc,y,bias2,1.0036489963531494,0.3,1600
posthoc,y,var,0.013871476985514164,0.3,1600
posthoc,fx,mspe,0.01167147047817707,0.3,1600
posthoc,fx,bias2,0.001315779983997345,0.3,1600
posthoc,fx,var,0.010355689562857151,0.3,1600
posthoc,fr,mspe,0.03272677958011627,0.3,1600
posthoc,fr,bias2,0.022371087223291397,0.3,1600
posthoc,fr,var,0.010355689562857151,0.3,1600
posthoc,fz,mspe,0.004032795317471027,0.3,1600
posthoc,fz,bias2,1.8831926354323514e-05,0.3,1600
posthoc,fz,var,0.004013963509351015,0.3,1600
posthoc_orth,y,mspe,1.0175319910049438,0.3,1600
posthoc_orth,y,bias2,1.0036524534225464,0.3,1600
posthoc_orth,y,var,0.013879568316042423,0.3,1600
posthoc_orth,fx,mspe,0.029729671776294708,0.3,1600
posthoc_orth,fx,bias2,0.020777571946382523,0.3,1600
posthoc_orth,fx,var,0.008952099829912186,0.3,1600
posthoc_orth,fr,mspe,0.010234846733510494,0.3,1600
posthoc_orth,fr,bias2,0.0012827474856749177,0.3,1600
posthoc_orth,fr,var,0.008952099829912186,0.3,1600
posthoc_orth,fz,mspe,0.022856928408145905,0.3,1600
posthoc_orth,fz,bias2,0.019931918010115623,0.3,1600
posthoc_orth,fz,var,0.0029250127263367176,0.3,1600
base,y,mspe,1.0657447576522827,0.4,1600
base,y,bias2,1.058090329170227,0.4,1600
base,y,var,0.007654296699911356,0.4,1600
base,fx,mspe,0.04550692439079285,0.4,1600
base,fx,bias2,0.03995918855071068,0.4,1600
base,fx,var,0.005547733977437019,0.4,1600
base,fr,mspe,0.10662075877189636,0.4,1600
base,fr,bias2,0.10107302665710449,0.4,1600
base,fr,var,0.005547733977437019,0.4,1600
base,fz,mspe,0.07795459032058716,0.4,1600
base,fz,bias2,0.07795459032058716,0.4,1600
base,fz,var,0.0,0.4,1600
posthoc,y,mspe,1.0192515850067139,0.4,1600
posthoc,y,bias2,1.0049445629119873,0.4,1600
posthoc,y,var,0.014306941069662571,0.4,1600
posthoc,fx,mspe,0.012594837695360184,0.4,1600
posthoc,fx,bias2,0.0015461230650544167,0.4,1600
posthoc,fx,var,0.011048715561628342,0.4,1600
posthoc,fr,mspe,0.03374071046710014,0.4,1600
posthoc,fr,bias2,0.0226919986307621,0.4,1600
posthoc,fr,var,0.011048715561628342,0.4,1600
posthoc,fz,mspe,0.004365487489849329,0.4,1600
posthoc,fz,bias2,1.8234692106489092e-05,0.4,1600
posthoc,fz,var,0.004347252659499645,0.4,1600
posthoc_orth,y,mspe,1.0192840099334717,0.4,1600
posthoc_orth,y,bias2,1.0049574375152588,0.4,1600
posthoc_orth,y,var,0.01432659849524498,0.4,1600
posthoc_orth,fx,mspe,0.030241316184401512,0.4,1600
posthoc_orth,fx,bias2,0.020894397050142288,0.4,1600
posthoc_orth,fx,var,0.009346920065581799,0.4,1600
posthoc_orth,fr,mspe,0.010856620036065578,0.4,1600
posthoc_orth,fr,bias2,0.0015096995048224926,0.4,1600
posthoc_orth,fr,var,0.009346920065581799,0.4,1600
posthoc_orth,fz,mspe,0.022856926545500755,0.4,1600
posthoc_orth,fz,bias2,0.019931912422180176,0.4,1600
posthoc_orth,fz,var,0.002925013191998005,0.4,1600
base,y,mspe,1.060855507850647,0.5,1600
base,y,bias2,1.0520848035812378,0.5,1600
base,y,var,0.008770679123699665,0.5,1600
base,fx,mspe,0.05278635397553444,0.5,1600
base,fx,bias2,0.0468253418803215,0.5,1600
base,fx,var,0.0059610093012452126,0.5,1600
base,fr,mspe,0.12062041461467743,0.5,1600
base,fr,bias2,0.11465940624475479,0.5,1600
base,fr,var,0.0059610093012452126,0.5,1600
base,fz,mspe,0.07795459032058716,0.5,1600
base,fz,bias2,0.07795459032058716,0.5,1600
base,fz,var,0.0,0.5,1600
posthoc,y,mspe,1.019089698791504,0.5,1600
posthoc,y,bias2,1.0052759647369385,0.5,1600
posthoc,y,var,0.013813862577080727,0.5,1600
posthoc,fx,mspe,0.013264999724924564,0.5,1600
posthoc,fx,bias2,0.0015973474364727736,0.5,1600
posthoc,fx,var,0.011667652055621147,0.5,1600
posthoc,fr,mspe,0.03651176020503044,0.5,1600
posthoc,fr,bias2,0.024844108149409294,0.5,1600
posthoc,fr,var,0.011667652055621147,0.5,1600
posthoc,fz,mspe,0.005670968443155289,0.5,1600
posthoc,fz,bias2,0.0001181404004455544,0.5,1600
posthoc,fz,var,0.005552828311920166,0.5,1600
posthoc_orth,y,mspe,1.0190801620483398,0.5,1600
posthoc_orth,y,bias2,1.0052719116210938,0.5,1600
posthoc_orth,y,var,0.013808336108922958,0.5,1600
posthoc_orth,fx,mspe,0.029489919543266296,0.5,1600
posthoc_orth,fx,bias2,0.020591864362359047,0.5,1600
posthoc_orth,fx,var,0.008898057974874973,0.5,1600
posthoc_orth,fr,mspe,0.010312598198652267,0.5,1600
posthoc_orth,fr,bias2,0.0014145404566079378,0.5,1600
posthoc_orth,fr,var,0.008898057974874973,0.5,1600
posthoc_orth,fz,mspe,0.022856932133436203,0.5,1600
posthoc_orth,fz,bias2,0.019931918010115623,0.5,1600
posthoc_orth,fz,var,0.002925012493506074,0.5,1600
base,y,mspe,1.0492515563964844,0.6,1600
base,y,bias2,1.0411092042922974,0.6,1600
base,y,var,0.008142360486090183,0.6,1600
base,fx,mspe,0.06136929616332054,0.6,1600
base,fx,bias2,0.05541043356060982,0.6,1600
base,fx,var,0.005958862137049437,0.6,1600
base,fr,mspe,0.1376323699951172,0.6,1600
base,fr,bias2,0.13167351484298706,0.6,1600
base,fr,var,0.005958862137049437,0.6,1600
base,fz,mspe,0.07795459032058716,0.6,1600
base,fz,bias2,0.07795459032058716,0.6,1600
base,fz,var,0.0,0.6,1600
posthoc,y,mspe,1.0194005966186523,0.6,1600
posthoc,y,bias2,1.0057810544967651,0.6,1600
posthoc,y,var,0.01361964549869299,0.6,1600
posthoc,fx,mspe,0.01579933427274227,0.6,1600
posthoc,fx,bias2,0.002581343287602067,0.6,1600
posthoc,fx,var,0.013217989355325699,0.6,1600
posthoc,fr,mspe,0.04344978183507919,0.6,1600
posthoc,fr,bias2,0.030231792479753494,0.6,1600
posthoc,fr,var,0.013217989355325699,0.6,1600
posthoc,fz,mspe,0.007612074725329876,0.6,1600
posthoc,fz,bias2,0.0006910314550623298,0.6,1600
posthoc,fz,var,0.006921043619513512,0.6,1600
posthoc_orth,y,mspe,1.0194005966186523,0.6,1600
posthoc_orth,y,bias2,1.0057806968688965,0.6,1600
posthoc_orth,y,var,0.013619852252304554,0.6,1600
posthoc_orth,fx,mspe,0.029511842876672745,0.6,1600
posthoc_orth,fx,bias2,0.020818030461668968,0.6,1600
posthoc_orth,fx,var,0.008693809621036053,0.6,1600
posthoc_orth,fr,mspe,0.010417941957712173,0.6,1600
posthoc_orth,fr,bias2,0.0017241325695067644,0.6,1600
posthoc_orth,fr,var,0.008693809621036053,0.6,1600
posthoc_orth,fz,mspe,0.022856928408145905,0.6,1600
posthoc_orth,fz,bias2,0.019931914284825325,0.6,1600
posthoc_orth,fz,var,0.0029250127263367176,0.6,1600
base,y,mspe,1.036107063293457,0.7,1600
base,y,bias2,1.0283259153366089,0.7,1600
base,y,var,0.0077809905633330345,0.7,1600
base,fx,mspe,0.07071450352668762,0.7,1600
base,fx,bias2,0.06493086367845535,0.7,1600
base,fx,var,0.005783645901829004,0.7,1600
base,fr,mspe,0.15599650144577026,0.7,1600
base,fr,bias2,0.1502128541469574,0.7,1600
base,fr,var,0.005783645901829004,0.7,1600
base,fz,mspe,0.07795459032058716,0.7,1600
base,fz,bias2,0.07795459032058716,0.7,1600
base,fz,var,0.0,0.7,1600
posthoc,y,mspe,1.0201818943023682,0.7,1600
posthoc,y,bias2,1.0064176321029663,0.7,1600
posthoc,y,var,0.013764331117272377,0.7,1600
posthoc,fx,mspe,0.02175769954919815,0.7,1600
posthoc,fx,bias2,0.0042418306693434715,0.7,1600
posthoc,fx,var,0.017515869811177254,0.7,1600
posthoc,fr,mspe,0.05435151979327202,0.7,1600
posthoc,fr,bias2,0.036835651844739914,0.7,1600
posthoc,fr,var,0.017515869811177254,0.7,1600
posthoc,fz,mspe,0.013185891322791576,0.7,1600
posthoc,fz,bias2,0.0019147333223372698,0.7,1600
posthoc,fz,var,0.011271157301962376,0.7,1600
posthoc_orth,y,mspe,1.0200961828231812,0.7,1600
posthoc_orth,y,bias2,1.0064266920089722,0.7,1600
posthoc_orth,y,var,0.013669615611433983,0.7,1600
posthoc_orth,fx,mspe,0.029758768156170845,0.7,1600
posthoc_orth,fx,bias2,0.021086793392896652,0.7,1600
posthoc_orth,fx,var,0.008671977557241917,0.7,1600
posthoc_orth,fr,mspe,0.010705624707043171,0.7,1600
posthoc_orth,fr,bias2,0.0020336476154625416,0.7,1600
posthoc_orth,fr,var,0.008671977557241917,0.7,1600
posthoc_orth,fz,mspe,0.022856922820210457,0.7,1600
posthoc_orth,fz,bias2,0.019931908696889877,0.7,1600
posthoc_orth,fz,var,0.002925011795014143,0.7,1600
base,y,mspe,1.0244144201278687,0.8,1600
base,y,bias2,1.016511082649231,0.8,1600
base,y,var,0.007903228513896465,0.8,1600
base,fx,mspe,0.07749100029468536,0.8,1600
base,fx,bias2,0.07170680910348892,0.8,1600
base,fx,var,0.005784194450825453,0.8,1600
base,fr,mspe,0.16928547620773315,0.8,1600
base,fr,bias2,0.16350127756595612,0.8,1600
base,fr,var,0.005784194450825453,0.8,1600
base,fz,mspe,0.07795459032058716,0.8,1600
base,fz,bias2,0.07795459032058716,0.8,1600
base,fz,var,0.0,0.8,1600
posthoc,y,mspe,1.0197142362594604,0.8,1600
posthoc,y,bias2,1.0056309700012207,0.8,1600
posthoc,y,var,0.014083139598369598,0.8,1600
posthoc,fx,mspe,0.0379452221095562,0.8,1600
posthoc,fx,bias2,0.008097018115222454,0.8,1600
posthoc,fx,var,0.029848208650946617,0.8,1600
posthoc,fr,mspe,0.07932035624980927,0.8,1600
posthoc,fr,bias2,0.0494721494615078,0.8,1600
posthoc,fr,var,0.029848208650946617,0.8,1600
posthoc,fz,mspe,0.028864126652479172,0.8,1600
posthoc,fz,bias2,0.005649698432534933,0.8,1600
posthoc,fz,var,0.02321442775428295,0.8,1600
posthoc_orth,y,mspe,1.0197811126708984,0.8,1600
posthoc_orth,y,bias2,1.0056402683258057,0.8,1600
posthoc_orth,y,var,0.014140822924673557,0.8,1600
posthoc_orth,fx,mspe,0.030156858265399933,0.8,1600
posthoc_orth,fx,bias2,0.020990127697587013,0.8,1600
posthoc_orth,fx,var,0.009166729636490345,0.8,1600
posthoc_orth,fr,mspe,0.01111930888146162,0.8,1600
posthoc_orth,fr,bias2,0.001952577382326126,0.8,1600
posthoc_orth,fr,var,0.009166729636490345,0.8,1600
posthoc_orth,fz,mspe,0.02285691350698471,0.8,1600
posthoc_orth,fz,bias2,0.01993190124630928,0.8,1600
posthoc_orth,fz,var,0.002925010398030281,0.8,1600
base,y,mspe,1.0166014432907104,0.9,1600
base,y,bias2,1.0087565183639526,0.9,1600
base,y,var,0.007844803854823112,0.9,1600
base,fx,mspe,0.0795050784945488,0.9,1600
base,fx,bias2,0.07391233742237091,0.9,1600
base,fx,var,0.005592751316726208,0.9,1600
base,fr,mspe,0.1740136295557022,0.9,1600
base,fr,bias2,0.16842088103294373,0.9,1600
base,fr,var,0.005592751316726208,0.9,1600
base,fz,mspe,0.07795459032058716,0.9,1600
base,fz,bias2,0.07795459032058716,0.9,1600
base,fz,var,0.0,0.9,1600
posthoc,y,mspe,1.0172314643859863,0.9,1600
posthoc,y,bias2,1.0053496360778809,0.9,1600
posthoc,y,var,0.011881872080266476,0.9,1600
posthoc,fx,mspe,0.061272602528333664,0.9,1600
posthoc,fx,bias2,0.022476309910416603,0.9,1600
posthoc,fx,var,0.03879629075527191,0.9,1600
posthoc,fr,mspe,0.12079302966594696,0.9,1600
posthoc,fr,bias2,0.08199673891067505,0.9,1600
posthoc,fr,var,0.03879629075527191,0.9,1600
posthoc,fz,mspe,0.05248066782951355,0.9,1600
posthoc,fz,bias2,0.019721413031220436,0.9,1600
posthoc,fz,var,0.032759252935647964,0.9,1600
posthoc_orth,y,mspe,1.0172299146652222,0.9,1600
posthoc_orth,y,bias2,1.0053465366363525,0.9,1600
posthoc_orth,y,var,0.011883332394063473,0.9,1600
posthoc_orth,fx,mspe,0.027943482622504234,0.9,1600
posthoc_orth,fx,bias2,0.021013924852013588,0.9,1600
posthoc_orth,fx,var,0.006929557304829359,0.9,1600
posthoc_orth,fr,mspe,0.008843028917908669,0.9,1600
posthoc_orth,fr,bias2,0.0019134716130793095,0.9,1600
posthoc_orth,fr,var,0.006929557304829359,0.9,1600
posthoc_orth,fz,mspe,0.02285691536962986,0.9,1600
posthoc_orth,fz,bias2,0.01993190497159958,0.9,1600
posthoc_orth,fz,var,0.0029250115621834993,0.9,1600
base,y,mspe,1.0123521089553833,1.0,1600
base,y,bias2,1.0040040016174316,1.0,1600
base,y,var,0.008348120376467705,1.0,1600
base,fx,mspe,0.08312331885099411,1.0,1600
base,fx,bias2,0.07716484367847443,1.0,1600
base,fx,var,0.0059584747068583965,1.0,1600
base,fr,mspe,0.17974746227264404,1.0,1600
base,fr,bias2,0.17378897964954376,1.0,1600
base,fr,var,0.0059584747068583965,1.0,1600
base,fz,mspe,0.07795459032058716,1.0,1600
base,fz,bias2,0.07795459032058716,1.0,1600
base,fz,var,0.0,1.0,1600
posthoc,y,mspe,1.0141271352767944,1.0,1600
posthoc,y,bias2,1.0027495622634888,1.0,1600
posthoc,y,var,0.011377512477338314,1.0,1600
posthoc,fx,mspe,0.09571033716201782,1.0,1600
posthoc,fx,bias2,0.03417732194066048,1.0,1600
posthoc,fx,var,0.06153300777077675,1.0,1600
posthoc,fr,mspe,0.16558115184307098,1.0,1600
posthoc,fr,bias2,0.10404812544584274,1.0,1600
posthoc,fr,var,0.06153300777077675,1.0,1600
posthoc,fz,mspe,0.08416815102100372,1.0,1600
posthoc,fz,bias2,0.031416282057762146,1.0,1600
posthoc,fz,var,0.05275186523795128,1.0,1600
posthoc_orth,y,mspe,1.014107346534729,1.0,1600
posthoc_orth,y,bias2,1.0027543306350708,1.0,1600
posthoc_orth,y,var,0.011352956295013428,1.0,1600
posthoc_orth,fx,mspe,0.02710849605500698,1.0,1600
posthoc_orth,fx,bias2,0.02064032293856144,1.0,1600
posthoc_orth,fx,var,0.006468173116445541,1.0,1600
posthoc_orth,fr,mspe,0.008080702275037766,1.0,1600
posthoc_orth,fr,bias2,0.001612528576515615,1.0,1600
posthoc_orth,fr,var,0.006468173116445541,1.0,1600
posthoc_orth,fz,mspe,0.022856900468468666,1.0,1600
posthoc_orth,fz,bias2,0.019931891933083534,1.0,1600
posthoc_orth,fz,var,0.002925008535385132,1.0,1600
base,y,mspe,1.061488151550293,0.0,25600
base,y,bias2,1.0592517852783203,0.0,25600
base,y,var,0.002236415632069111,0.0,25600
base,fx,mspe,0.03803583234548569,0.0,25600
base,fx,bias2,0.03650173172354698,0.0,25600
base,fx,var,0.0015341001562774181,0.0,25600
base,fr,mspe,0.09349380433559418,0.0,25600
base,fr,bias2,0.09195969253778458,0.0,25600
base,fr,var,0.0015341001562774181,0.0,25600
base,fz,mspe,0.07795459032058716,0.0,25600
base,fz,bias2,0.07795459032058716,0.0,25600
base,fz,var,0.0,0.0,25600
posthoc,y,mspe,1.003713846206665,0.0,25600
posthoc,y,bias2,1.0024570226669312,0.0,25600
posthoc,y,var,0.001256795832887292,0.0,25600
posthoc,fx,mspe,0.0013162983814254403,0.0,25600
posthoc,fx,bias2,0.00022863155754748732,0.0,25600
posthoc,fx,var,0.0010876667220145464,0.0,25600
posthoc,fr,mspe,0.022356221452355385,0.0,25600
posthoc,fr,bias2,0.021268557757139206,0.0,25600
posthoc,fr,var,0.0010876667220145464,0.0,25600
posthoc,fz,mspe,0.00029074333724565804,0.0,25600
posthoc,fz,bias2,4.792085019289516e-05,0.0,25600
posthoc,fz,var,0.00024282248341478407,0.0,25600
posthoc_orth,y,mspe,1.0037050247192383,0.0,25600
posthoc_orth,y,bias2,1.0024200677871704,0.0,25600
posthoc_orth,y,var,0.001284891040995717,0.0,25600
posthoc_orth,fx,mspe,0.02096666395664215,0.0,25600
posthoc_orth,fx,bias2,0.019936706870794296,0.0,25600
posthoc_orth,fx,var,0.0010299576679244637,0.0,25600
posthoc_orth,fr,mspe,0.0012264108518138528,0.0,25600
posthoc_orth,fr,bias2,0.00019645325664896518,0.0,25600
posthoc_orth,fr,var,0.0010299576679244637,0.0,25600
posthoc_orth,fz,mspe,0.0195000059902668,0.0,25600
posthoc_orth,fz,bias2,0.01935383304953575,0.0,25600
posthoc_orth,fz,var,0.00014617036504205316,0.0,25600
base,y,mspe,1.0609041452407837,0.1,25600
base,y,bias2,1.0589261054992676,0.1,25600
base,y,var,0.0019779931753873825,0.1,25600
base,fx,mspe,0.03788824379444122,0.1,25600
base,fx,bias2,0.03650966286659241,0.1,25600
base,fx,var,0.0013785824412479997,0.1,25600
base,fr,mspe,0.09361997246742249,0.1,25600
base,fr,bias2,0.09224139153957367,0.1,25600
base,fr,var,0.0013785824412479997,0.1,25600
base,fz,mspe,0.07795459032058716,0.1,25600
base,fz,bias2,0.07795459032058716,0.1,25600
base,fz,var,0.0,0.1,25600
posthoc,y,mspe,1.0036756992340088,0.1,25600
posthoc,y,bias2,1.0024406909942627,0.1,25600
posthoc,y,var,0.0012349982280284166,0.1,25600
posthoc,fx,mspe,0.001322764903306961,0.1,25600
posthoc,fx,bias2,0.00024338060757145286,0.1,25600
posthoc,fx,var,0.0010793843539431691,0.1,25600
posthoc,fr,mspe,0.022598905488848686,0.1,25600
posthoc,fr,bias2,0.021519523113965988,0.1,25600
posthoc,fr,var,0.0010793843539431691,0.1,25600
posthoc,fz,mspe,0.00031537876930087805,0.1,25600
posthoc,fz,bias2,6.0338887124089524e-05,0.1,25600
posthoc,fz,var,0.00025503989309072495,0.1,25600
posthoc_orth,y,mspe,1.0036842823028564,0.1,25600
posthoc_orth,y,bias2,1.002444863319397,0.1,25600
posthoc_orth,y,var,0.001239313161931932,0.1,25600
posthoc_orth,fx,mspe,0.020930523052811623,0.1,25600
posthoc_orth,fx,bias2,0.019939178600907326,0.1,25600
posthoc_orth,fx,var,0.0009913449175655842,0.1,25600
posthoc_orth,fr,mspe,0.0011941693956032395,0.1,25600
posthoc_orth,fr,bias2,0.00020282447803765535,0.1,25600
posthoc_orth,fr,var,0.0009913449175655842,0.1,25600
posthoc_orth,fz,mspe,0.0195000022649765,0.1,25600
posthoc_orth,fz,bias2,0.01935383304953575,0.1,25600
posthoc_orth,fz,var,0.00014616963744629174,0.1,25600
base,y,mspe,1.0598798990249634,0.2,25600
base,y,bias2,1.0579180717468262,0.2,25600
base,y,var,0.0019618398509919643,0.2,25600
base,fx,mspe,0.03803831711411476,0.2,25600
base,fx,bias2,0.03669546917080879,0.2,25600
base,fx,var,0.0013428428210318089,0.2,25600
base,fr,mspe,0.094708651304245,0.2,25600
base,fr,bias2,0.09336580336093903,0.2,25600
base,fr,var,0.0013428428210318089,0.2,25600
base,fz,mspe,0.07795459032058716,0.2,25600
base,fz,bias2,0.07795459032058716,0.2,25600
base,fz,var,0.0,0.2,25600
posthoc,y,mspe,1.0038713216781616,0.2,25600
posthoc,y,bias2,1.0025906562805176,0.2,25600
posthoc,y,var,0.001280666096135974,0.2,25600
posthoc,fx,mspe,0.0013517666375264525,0.2,25600
posthoc,fx,bias2,0.0002087014145217836,0.2,25600
posthoc,fx,var,0.0011430650483816862,0.2,25600
posthoc,fr,mspe,0.022695016115903854,0.2,25600
posthoc,fr,bias2,0.02155194990336895,0.2,25600
posthoc,fr,var,0.0011430650483816862,0.2,25600
posthoc,fz,mspe,0.00035067781573161483,0.2,25600
posthoc,fz,bias2,6.713406764902174e-05,0.2,25600
posthoc,fz,var,0.0002835437189787626,0.2,25600
posthoc_orth,y,mspe,1.0038485527038574,0.2,25600
posthoc_orth,y,bias2,1.0025818347930908,0.2,25600
posthoc_orth,y,var,0.001266766688786447,0.2,25600
posthoc_orth,fx,mspe,0.020962171256542206,0.2,25600
posthoc_orth,fx,bias2,0.019951550289988518,0.2,25600
posthoc_orth,fx,var,0.0010106191039085388,0.2,25600
posthoc_orth,fr,mspe,0.0011768913827836514,0.2,25600
posthoc_orth,fr,bias2,0.00016627227887511253,0.2,25600
posthoc_orth,fr,var,0.0010106191039085388,0.2,25600
posthoc_orth,fz,mspe,0.01950000785291195,0.2,25600
posthoc_orth,fz,bias2,0.0193538386374712,0.2,25600
posthoc_orth,fz,var,0.0001461699284845963,0.2,25600
base,y,mspe,1.0593326091766357,0.3,25600
base,y,bias2,1.0575191974639893,0.3,25600
base,y,var,0.0018134352285414934,0.3,25600
base,fx,mspe,0.039626821875572205,0.3,25600
base,fx,bias2,0.0382985882461071,0.3,25600
base,fx,var,0.0013282373547554016,0.3,25600
base,fr,mspe,0.09835901856422424,0.3,25600
base,fr,bias2,0.09703078866004944,0.3,25600
base,fr,var,0.0013282373547554016,0.3,25600
base,fz,mspe,0.07795459032058716,0.3,25600
base,fz,bias2,0.07795459032058716,0.3,25600
base,fz,var,0.0,0.3,25600
posthoc,y,mspe,1.0042403936386108,0.3,25600
posthoc,y,bias2,1.0029370784759521,0.3,25600
posthoc,y,var,0.001303240773268044,0.3,25600
posthoc,fx,mspe,0.0014218657743185759,0.3,25600
posthoc,fx,bias2,0.00022148207062855363,0.3,25600
posthoc,fx,var,0.0012003836454823613,0.3,25600
posthoc,fr,mspe,0.022967863827943802,0.3,25600
posthoc,fr,bias2,0.021767480298876762,0.3,25600
posthoc,fr,var,0.0012003836454823613,0.3,25600
posthoc,fz,mspe,0.0003870914806611836,0.3,25600
posthoc,fz,bias2,8.045756112551317e-05,0.3,25600
posthoc,fz,var,0.0003066339995712042,0.3,25600
posthoc_orth,y,mspe,1.0042412281036377,0.3,25600
posthoc_orth,y,bias2,1.0029371976852417,0.3,25600
posthoc_orth,y,var,0.0013041250640526414,0.3,25600
posthoc_orth,fx,mspe,0.021018987521529198,0.3,25600
posthoc_orth,fx,bias2,0.019969111308455467,0.3,25600
posthoc_orth,fx,var,0.0010498753981664777,0.3,25600
posthoc_orth,fr,mspe,0.0012183275539427996,0.3,25600
posthoc_orth,fr,bias2,0.0001684521121205762,0.3,25600
posthoc_orth,fr,var,0.0010498753981664777,0.3,25600
posthoc_orth,fz,mspe,0.0195000097155571,0.3,25600
posthoc_orth,fz,bias2,0.01935384050011635,0.3,25600
posthoc_orth,fz,var,0.00014616989938076586,0.3,25600
base,y,mspe,1.057519555091858,0.4,25600
base,y,bias2,1.055640697479248,0.4,25600
base,y,var,0.001878833514638245,0.4,25600
base,fx,mspe,0.04388808086514473,0.4,25600
base,fx,bias2,0.04265286400914192,0.4,25600
base,fx,var,0.0012352124322205782,0.4,25600
base,fr,mspe,0.10682760179042816,0.4,25600
base,fr,bias2,0.10559239238500595,0.4,25600
base,fr,var,0.0012352124322205782,0.4,25600
base,fz,mspe,0.07795459032058716,0.4,25600
base,fz,bias2,0.07795459032058716,0.4,25600
base,fz,var,0.0,0.4,25600
posthoc,y,mspe,1.0046995878219604,0.4,25600
posthoc,y,bias2,1.0033788681030273,0.4,25600
posthoc,y,var,0.0013207655865699053,0.4,25600
posthoc,fx,mspe,0.00153883988969028,0.4,25600
posthoc,fx,bias2,0.00027903166483156383,0.4,25600
posthoc,fx,var,0.0012598085450008512,0.4,25600
posthoc,fr,mspe,0.023631732910871506,0.4,25600
posthoc,fr,bias2,0.02237192541360855,0.4,25600
posthoc,fr,var,0.0012598085450008512,0.4,25600
posthoc,fz,mspe,0.00048311130376532674,0.4,25600
posthoc,fz,bias2,0.00011839292710646987,0.4,25600
posthoc,fz,var,0.0003647184057626873,0.4,25600
posthoc_orth,y,mspe,1.0046511888504028,0.4,25600
posthoc_orth,y,bias2,1.0033718347549438,0.4,25600
posthoc_orth,y,var,0.0012792557245120406,0.4,25600
posthoc_orth,fx,mspe,0.020992977544665337,0.4,25600
posthoc_orth,fx,bias2,0.01996997743844986,0.4,25600
posthoc_orth,fx,var,0.001023000106215477,0.4,25600
posthoc_orth,fr,mspe,0.0012156448792666197,0.4,25600
posthoc_orth,fr,bias2,0.00019264474394731224,0.4,25600
posthoc_orth,fr,var,0.001023000106215477,0.4,25600
posthoc_orth,fz,mspe,0.0195000097155571,0.4,25600
posthoc_orth,fz,bias2,0.0193538386374712,0.4,25600
posthoc_orth,fz,var,0.0001461700740037486,0.4,25600
base,y,mspe,1.0514253377914429,0.5,25600
base,y,bias2,1.0498089790344238,0.5,25600
base,y,var,0.0016162748215720057,0.5,25600
base,fx,mspe,0.04953692480921745,0.5,25600
base,fx,bias2,0.04841958358883858,0.5,25600
base,fx,var,0.0011173374950885773,0.5,25600
base,fr,mspe,0.11852701008319855,0.5,25600
base,fr,bias2,0.11740967631340027,0.5,25600
base,fr,var,0.0011173374950885773,0.5,25600
base,fz,mspe,0.07795459032058716,0.5,25600
base,fz,bias2,0.07795459032058716,0.5,25600
base,fz,var,0.0,0.5,25600
posthoc,y,mspe,1.0048644542694092,0.5,25600
posthoc,y,bias2,1.0035182237625122,0.5,25600
posthoc,y,var,0.0013462359784170985,0.5,25600
posthoc,fx,mspe,0.0016639265231788158,0.5,25600
posthoc,fx,bias2,0.00030363452970050275,0.5,25600
posthoc,fx,var,0.0013602918479591608,0.5,25600
posthoc,fr,mspe,0.024288110435009003,0.5,25600
posthoc,fr,bias2,0.022927815094590187,0.5,25600
posthoc,fr,var,0.0013602918479591608,0.5,25600
posthoc,fz,mspe,0.0005859336815774441,0.5,25600
posthoc,fz,bias2,0.00015505524061154574,0.5,25600
posthoc,fz,var,0.00043087854282930493,0.5,25600
posthoc_orth,y,mspe,1.0048619508743286,0.5,25600
posthoc_orth,y,bias2,1.003507375717163,0.5,25600
posthoc_orth,y,var,0.0013546147383749485,0.5,25600
posthoc_orth,fx,mspe,0.02096862718462944,0.5,25600
posthoc_orth,fx,bias2,0.019870273768901825,0.5,25600
posthoc_orth,fx,var,0.0010983538813889027,0.5,25600
posthoc_orth,fr,mspe,0.0012755808420479298,0.5,25600
posthoc_orth,fr,bias2,0.00017722704797051847,0.5,25600
posthoc_orth,fr,var,0.0010983538813889027,0.5,25600
posthoc_orth,fz,mspe,0.019500000402331352,0.5,25600
posthoc_orth,fz,bias2,0.019353829324245453,0.5,25600
posthoc_orth,fz,var,0.00014617107808589935,0.5,25600
base,y,mspe,1.0409317016601562,0.6,25600
base,y,bias2,1.039279580116272,0.6,25600
base,y,var,0.001652242848649621,0.6,25600
base,fx,mspe,0.0582827664911747,0.6,25600
base,fx,bias2,0.05702928453683853,0.6,25600
base,fx,var,0.0012534819543361664,0.6,25600
base,fr,mspe,0.13575953245162964,0.6,25600
base,fr,bias2,0.13450604677200317,0.6,25600
base,fr,var,0.0012534819543361664,0.6,25600
base,fz,mspe,0.07795459032058716,0.6,25600
base,fz,bias2,0.07795459032058716,0.6,25600
base,fz,var,0.0,0.6,25600
posthoc,y,mspe,1.0048508644104004,0.6,25600
posthoc,y,bias2,1.003474473953247,0.6,25600
posthoc,y,var,0.0013763535534963012,0.6,25600
posthoc,fx,mspe,0.0020063756965100765,0.6,25600
posthoc,fx,bias2,0.00040672533214092255,0.6,25600
posthoc,fx,var,0.001599650364369154,0.6,25600
posthoc,fr,mspe,0.025596586987376213,0.6,25600
posthoc,fr,bias2,0.02399693988263607,0.6,25600
