model,effect,metric,value,bz,n
posthoc_orth_xfit,fz,var,0.0026197454426437616,4,12800
posthoc_xfit,y,mspe,1.0220526456832886,0,1600
posthoc_xfit,y,bias2,1.0062072277069092,0,1600
posthoc_xfit,y,var,0.015845365822315216,0,1600
posthoc_xfit,fx,mspe,0.00705135939642787,0,1600
posthoc_xfit,fx,bias2,0.001495975535362959,0,1600
posthoc_xfit,fx,var,0.005555383395403624,0,1600
posthoc_xfit,fr,mspe,0.02462240681052208,0,1600
posthoc_xfit,fr,bias2,0.019067024812102318,0,1600
posthoc_xfit,fr,var,0.005555383395403624,0,1600
posthoc_xfit,fz,mspe,0.011953519657254219,0,1600
posthoc_xfit,fz,bias2,0.000329890928696841,0,1600
posthoc_xfit,fz,var,0.011623628437519073,0,1600
posthoc_orth_xfit,y,mspe,1.0219374895095825,0,1600
posthoc_orth_xfit,y,bias2,1.006101369857788,0,1600
posthoc_orth_xfit,y,var,0.01583608239889145,0,1600
posthoc_orth_xfit,fx,mspe,0.026436107233166695,0,1600
posthoc_orth_xfit,fx,bias2,0.02126467227935791,0,1600
posthoc_orth_xfit,fx,var,0.005171435885131359,0,1600
posthoc_orth_xfit,fr,mspe,0.006613863632082939,0,1600
posthoc_orth_xfit,fr,bias2,0.0014424282126128674,0,1600
posthoc_orth_xfit,fr,var,0.005171435885131359,0,1600
posthoc_orth_xfit,fz,mspe,0.03302333876490593,0,1600
posthoc_orth_xfit,fz,bias2,0.021033305674791336,0,1600
posthoc_orth_xfit,fz,var,0.011990031227469444,0,1600
posthoc_xfit,y,mspe,1.0250133275985718,0.5,1600
posthoc_xfit,y,bias2,1.009040355682373,0.5,1600
posthoc_xfit,y,var,0.015973055735230446,0.5,1600
posthoc_xfit,fx,mspe,0.007797447498887777,0.5,1600
posthoc_xfit,fx,bias2,0.0022169887088239193,0.5,1600
posthoc_xfit,fx,var,0.005580458790063858,0.5,1600
posthoc_xfit,fr,mspe,0.03319151699542999,0.5,1600
posthoc_xfit,fr,bias2,0.027611060068011284,0.5,1600
posthoc_xfit,fr,var,0.005580458790063858,0.5,1600
posthoc_xfit,fz,mspe,0.012640515342354774,0.5,1600
posthoc_xfit,fz,bias2,0.0005817906348966062,0.5,1600
posthoc_xfit,fz,var,0.012058725580573082,0.5,1600
posthoc_orth_xfit,y,mspe,1.025020718574524,0.5,1600
posthoc_orth_xfit,y,bias2,1.0090512037277222,0.5,1600
posthoc_orth_xfit,y,var,0.01596951298415661,0.5,1600
posthoc_orth_xfit,fx,mspe,0.027031751349568367,0.5,1600
posthoc_orth_xfit,fx,bias2,0.021791698411107063,0.5,1600
posthoc_orth_xfit,fx,var,0.005240051541477442,0.5,1600
posthoc_orth_xfit,fr,mspe,0.007009416818618774,0.5,1600
posthoc_orth_xfit,fr,bias2,0.001769365626387298,0.5,1600
posthoc_orth_xfit,fr,var,0.005240051541477442,0.5,1600
posthoc_orth_xfit,fz,mspe,0.033336278051137924,0.5,1600
posthoc_orth_xfit,fz,bias2,0.02103544771671295,0.5,1600
posthoc_orth_xfit,fz,var,0.012300832197070122,0.5,1600
posthoc_xfit,y,mspe,1.0250461101531982,1,1600
posthoc_xfit,y,bias2,1.0092540979385376,1,1600
posthoc_xfit,y,var,0.0157919954508543,1,1600
posthoc_xfit,fx,mspe,0.007836416363716125,1,1600
posthoc_xfit,fx,bias2,0.0022683124989271164,1,1600
posthoc_xfit,fx,var,0.005568103864789009,1,1600
posthoc_xfit,fr,mspe,0.03293316066265106,1,1600
posthoc_xfit,fr,bias2,0.027365054935216904,1,1600
