model,effect,metric,value,n,q
refit,y,bias2,1.0108213424682617,25600,2
refit,y,var,0.0017537899548187852,25600,2
refit,fx,mspe,0.010787650011479855,25600,2
refit,fx,bias2,0.008506680838763714,25600,2
refit,fx,var,0.0022809708025306463,25600,2
refit,fr,mspe,0.04846928268671036,25600,2
refit,fr,bias2,0.04618830978870392,25600,2
refit,fr,var,0.0022809708025306463,25600,2
refit,fz,mspe,0.005088742822408676,25600,2
refit,fz,bias2,0.004322202876210213,25600,2
refit,fz,var,0.0007665400044061244,25600,2
refit_orth,y,mspe,1.0125752687454224,25600,2
refit_orth,y,bias2,1.0108215808868408,25600,2
refit_orth,y,var,0.00175373419187963,25600,2
refit_orth,fx,mspe,0.02582312375307083,25600,2
refit_orth,fx,bias2,0.02417205274105072,25600,2
refit_orth,fx,var,0.001651068334467709,25600,2
refit_orth,fr,mspe,0.005914332810789347,25600,2
refit_orth,fr,bias2,0.004263265058398247,25600,2
refit_orth,fr,var,0.001651068334467709,25600,2
refit_orth,fz,mspe,0.019818764179944992,25600,2
refit_orth,fz,bias2,0.019746819511055946,25600,2
refit_orth,fz,var,7.19415838830173e-05,25600,2
refit,y,mspe,1.0035099983215332,25600,256
refit,y,bias2,1.0028061866760254,25600,256
refit,y,var,0.0007038460462354124,25600,256
refit,fx,mspe,0.0008486735168844461,25600,256
refit,fx,bias2,0.00018602311320137233,25600,256
refit,fx,var,0.0006626503891311586,25600,256
refit,fr,mspe,0.02246721275150776,25600,256
refit,fr,bias2,0.021804561838507652,25600,256
refit,fr,var,0.0006626503891311586,25600,256
refit,fz,mspe,0.00018202247156295925,25600,256
refit,fz,bias2,5.007385334465653e-05,25600,256
refit,fz,var,0.0001319486036663875,25600,256
refit_orth,y,mspe,1.0034719705581665,25600,256
refit_orth,y,bias2,1.0027835369110107,25600,256
refit_orth,y,var,0.0006884698523208499,25600,256
refit_orth,fx,mspe,0.02031390741467476,25600,256
refit_orth,fx,bias2,0.01972413994371891,25600,256
refit_orth,fx,var,0.0005897697992622852,25600,256
refit_orth,fr,mspe,0.0007175393402576447,25600,256
refit_orth,fr,bias2,0.0001277695846511051,25600,256
refit_orth,fr,var,0.0005897697992622852,25600,256
refit_orth,fz,mspe,0.019818764179944992,25600,256
refit_orth,fz,bias2,0.019746821373701096,25600,256
refit_orth,fz,var,7.19414310879074e-05,25600,256
refit,y,mspe,1.0035552978515625,25600,32
refit,y,bias2,1.002927541732788,25600,32
refit,y,var,0.0006277262582443655,25600,32
refit,fx,mspe,0.000800172972958535,25600,32
refit,fx,bias2,0.00020760676125064492,25600,32
refit,fx,var,0.000592566269915551,25600,32
refit,fr,mspe,0.0225461907684803,25600,32
refit,fr,bias2,0.021953623741865158,25600,32
refit,fr,var,0.000592566269915551,25600,32
refit,fz,mspe,0.0002068485482595861,25600,32
refit,fz,bias2,5.529473492060788e-05,25600,32
refit,fz,var,0.00015155383152887225,25600,32
refit_orth,y,mspe,1.003553867340088,25600,32
refit_orth,y,bias2,1.0029335021972656,25600,32
refit_orth,y,var,0.0006204936071299016,25600,32
refit_orth,fx,mspe,0.020231561735272408,25600,32
refit_orth,fx,bias2,0.019708022475242615,25600,32
refit_orth,fx,var,0.0005235394928604364,25600,32
refit_orth,fr,mspe,0.0006666348781436682,25600,32
refit_orth,fr,bias2,0.00014309539983514696,25600,32
refit_orth,fr,var,0.0005235394928604364,25600,32
refit_orth,fz,mspe,0.01981876790523529,25600,32
refit_orth,fz,bias2,0.019746825098991394,25600,32
refit_orth,fz,var,7.194161298684776e-05,25600,32
refit,y,mspe,1.0056312084197998,25600,4
refit,y,bias2,1.0046330690383911,25600,4
refit,y,var,0.0009982199408113956,25600,4
refit,fx,mspe,0.0024039847776293755,25600,4
refit,fx,bias2,0.0012856114190071821,25600,4
refit,fx,var,0.0011183732422068715,25600,4
refit,fr,mspe,0.02814490720629692,25600,4
refit,fr,bias2,0.02702653408050537,25600,4
refit,fr,var,0.0011183732422068715,25600,4
refit,fz,mspe,0.0008212958928197622,25600,4
refit,fz,bias2,0.0004743922909256071,25600,4
refit,fz,var,0.00034690366010181606,25600,4
refit_orth,y,mspe,1.0056296586990356,25600,4
refit_orth,y,bias2,1.004631519317627,25600,4
refit_orth,y,var,0.000998224364593625,25600,4
refit_orth,fx,mspe,0.02126093953847885,25600,4
refit_orth,fx,bias2,0.020358514040708542,25600,4
refit_orth,fx,var,0.0009024260798469186,25600,4
refit_orth,fr,mspe,0.0016862769844010472,25600,4
refit_orth,fr,bias2,0.0007838510209694505,25600,4
refit_orth,fr,var,0.0009024260798469186,25600,4
refit_orth,fz,mspe,0.01981876604259014,25600,4
refit_orth,fz,bias2,0.019746823236346245,25600,4
refit_orth,fz,var,7.194155477918684e-05,25600,4
refit,y,mspe,1.0031988620758057,25600,512
refit,y,bias2,1.0024960041046143,25600,512
refit,y,var,0.0007029739790596068,25600,512
refit,fx,mspe,0.0008408059366047382,25600,512
refit,fx,bias2,0.00016193362534977496,25600,512
refit,fx,var,0.0006788723403587937,25600,512
refit,fr,mspe,0.022082896903157234,25600,512
refit,fr,bias2,0.021404020488262177,25600,512
refit,fr,var,0.0006788723403587937,25600,512
refit,fz,mspe,0.00019947900727856904,25600,512
refit,fz,bias2,3.0085961043369025e-05,25600,512
refit,fz,var,0.00016939305351115763,25600,512
refit_orth,y,mspe,1.0031840801239014,25600,512
refit_orth,y,bias2,1.0024837255477905,25600,512
refit_orth,y,var,0.0007004819344729185,25600,512
refit_orth,fx,mspe,0.020247945562005043,25600,512
refit_orth,fx,bias2,0.019643643870949745,25600,512
refit_orth,fx,var,0.0006043011089786887,25600,512
refit_orth,fr,mspe,0.0007272833026945591,25600,512
refit_orth,fr,bias2,0.00012298222281970084,25600,512
refit_orth,fr,var,0.0006043011089786887,25600,512
refit_orth,fz,mspe,0.019818764179944992,25600,512
refit_orth,fz,bias2,0.019746821373701096,25600,512
refit_orth,fz,var,7.194146746769547e-05,25600,512
refit,y,mspe,1.0035488605499268,25600,64
refit,y,bias2,1.0029116868972778,25600,64
refit,y,var,0.0006372249335981905,25600,64
refit,fx,mspe,0.0008358177728950977,25600,64
refit,fx,bias2,0.00022284843726083636,25600,64
refit,fx,var,0.0006129692774266005,25600,64
refit,fr,mspe,0.02266141027212143,25600,64
refit,fr,bias2,0.02204843983054161,25600,64
refit,fr,var,0.0006129692774266005,25600,64
refit,fz,mspe,0.00021960119192954153,25600,64
refit,fz,bias2,6.039180152583867e-05,25600,64
refit,fz,var,0.00015920937585178763,25600,64
refit_orth,y,mspe,1.003501296043396,25600,64
refit_orth,y,bias2,1.0028717517852783,25600,64
refit_orth,y,var,0.0006294777849689126,25600,64
refit_orth,fx,mspe,0.02027505449950695,25600,64
refit_orth,fx,bias2,0.019742123782634735,25600,64
refit_orth,fx,var,0.0005329314153641462,25600,64
refit_orth,fr,mspe,0.0006870958022773266,25600,64
refit_orth,fr,bias2,0.00015416437236126512,25600,64
refit_orth,fr,var,0.0005329314153641462,25600,64
refit_orth,fz,mspe,0.019818754866719246,25600,64
refit_orth,fz,bias2,0.01974681206047535,25600,64
refit_orth,fz,var,7.194118370534852e-05,25600,64
refit,y,mspe,1.0039010047912598,25600,8
refit,y,bias2,1.0032687187194824,25600,8
refit,y,var,0.0006322080153040588,25600,8
refit,fx,mspe,0.000886818568687886,25600,8
refit,fx,bias2,0.0002628885267768055,25600,8
refit,fx,var,0.0006239300710149109,25600,8
refit,fr,mspe,0.02253134176135063,25600,8
refit,fr,bias2,0.021907415241003036,25600,8
refit,fr,var,0.0006239300710149109,25600,8
refit,fz,mspe,0.00024017506802920252,25600,8
refit,fz,bias2,4.928387716063298e-05,25600,8
refit,fz,var,0.00019089120905846357,25600,8
refit_orth,y,mspe,1.0038763284683228,25600,8
refit_orth,y,bias2,1.0032509565353394,25600,8
refit_orth,y,var,0.0006253026658669114,25600,8
refit_orth,fx,mspe,0.020283279940485954,25600,8
refit_orth,fx,bias2,0.0197551678866148,25600,8
refit_orth,fx,var,0.0005281104240566492,25600,8
refit_orth,fr,mspe,0.0007314624381251633,25600,8
refit_orth,fr,bias2,0.00020335207227617502,25600,8
refit_orth,fr,var,0.0005281104240566492,25600,8
refit_orth,fz,mspe,0.019818764179944992,25600,8
refit_orth,fz,bias2,0.019746819511055946,25600,8
refit_orth,fz,var,7.194154750322923e-05,25600,8
refit,y,mspe,1.0080351829528809,3200,1024
refit,y,bias2,1.0044633150100708,3200,1024
refit,y,var,0.003571854904294014,3200,1024
refit,fx,mspe,0.004521482158452272,3200,1024
refit,fx,bias2,0.0013615553034469485,3200,1024
refit,fx,var,0.0031599265057593584,3200,1024
refit,fr,mspe,0.027909191325306892,3200,1024
refit,fr,bias2,0.024749264121055603,3200,1024
refit,fr,var,0.0031599265057593584,3200,1024
refit,fz,mspe,0.0010649504838511348,3200,1024
refit,fz,bias2,3.3234078728128225e-05,3200,1024
refit,fz,var,0.0010317163541913033,3200,1024
refit_orth,y,mspe,1.0080325603485107,3200,1024
refit_orth,y,bias2,1.0044620037078857,3200,1024
refit_orth,y,var,0.0035704863257706165,3200,1024
refit_orth,fx,mspe,0.022914938628673553,3200,1024
refit_orth,fx,bias2,0.0203090850263834,3200,1024
refit_orth,fx,var,0.002605854067951441,3200,1024
refit_orth,fr,mspe,0.0037737740203738213,3200,1024
refit_orth,fr,bias2,0.001167920185253024,3200,1024
refit_orth,fr,var,0.002605854067951441,3200,1024
refit_orth,fz,mspe,0.022117145359516144,3200,1024
refit_orth,fz,bias2,0.02148595079779625,3200,1024
refit_orth,fz,var,0.0006311924662441015,3200,1024
refit,y,mspe,1.0085647106170654,3200,128
refit,y,bias2,1.0050766468048096,3200,128
refit,y,var,0.0034880023449659348,3200,128
refit,fx,mspe,0.004964207764714956,3200,128
refit,fx,bias2,0.0017686918145045638,3200,128
refit,fx,var,0.0031955158337950706,3200,128
refit,fr,mspe,0.031123198568820953,3200,128
refit,fr,bias2,0.027927687391638756,3200,128
refit,fr,var,0.0031955158337950706,3200,128
refit,fz,mspe,0.0012520909076556563,3200,128
refit,fz,bias2,0.00025926067610271275,3200,128
refit,fz,var,0.000992830260656774,3200,128
refit_orth,y,mspe,1.0085641145706177,3200,128
refit_orth,y,bias2,1.0050761699676514,3200,128
refit_orth,y,var,0.0034878903534263372,3200,128
refit_orth,fx,mspe,0.022998245432972908,3200,128
refit_orth,fx,bias2,0.020458776503801346,3200,128
refit_orth,fx,var,0.0025394666008651257,3200,128
refit_orth,fr,mspe,0.0037376931868493557,3200,128
refit_orth,fr,bias2,0.0011982262367382646,3200,128
refit_orth,fr,var,0.0025394666008651257,3200,128
refit_orth,fz,mspe,0.022117143496870995,3200,128
refit_orth,fz,bias2,0.0214859489351511,3200,128
refit_orth,fz,var,0.0006311926408670843,3200,128
refit,y,mspe,1.0100469589233398,3200,16
refit,y,bias2,1.0063331127166748,3200,16
refit,y,var,0.0037138182669878006,3200,16
refit,fx,mspe,0.00561676686629653,3200,16
refit,fx,bias2,0.002179966075345874,3200,16
refit,fx,var,0.003436800790950656,3200,16
refit,fr,mspe,0.03264010697603226,3200,16
refit,fr,bias2,0.029203305020928383,3200,16
refit,fr,var,0.003436800790950656,3200,16
refit,fz,mspe,0.0015447662444785237,3200,16
refit,fz,bias2,0.00037888751830905676,3200,16
refit,fz,var,0.001165878726169467,3200,16
refit_orth,y,mspe,1.010005235671997,3200,16
refit_orth,y,bias2,1.0063014030456543,3200,16
refit_orth,y,var,0.0037036652211099863,3200,16
refit_orth,fx,mspe,0.023547086864709854,3200,16
refit_orth,fx,bias2,0.020788731053471565,3200,16
refit_orth,fx,var,0.002758355112746358,3200,16
refit_orth,fr,mspe,0.004209120757877827,3200,16
refit_orth,fr,bias2,0.0014507657615467906,3200,16
refit_orth,fr,var,0.002758355112746358,3200,16
refit_orth,fz,mspe,0.02211715281009674,3200,16
refit_orth,fz,bias2,0.021485956385731697,3200,16
refit_orth,fz,var,0.0006311920005828142,3200,16
refit,y,mspe,1.0172533988952637,3200,2
refit,y,bias2,1.0136806964874268,3200,2
refit,y,var,0.0035726299975067377,3200,2
refit,fx,mspe,0.013547358103096485,3200,2
refit,fx,bias2,0.010040526278316975,3200,2
refit,fx,var,0.003506830893456936,3200,2
refit,fr,mspe,0.0499875545501709,3200,2
refit,fr,bias2,0.04648072272539139,3200,2
refit,fr,var,0.003506830893456936,3200,2
refit,fz,mspe,0.003923668991774321,3200,2
refit,fz,bias2,0.0027693575248122215,3200,2
refit,fz,var,0.0011543116997927427,3200,2
refit_orth,y,mspe,1.0172539949417114,3200,2
refit_orth,y,bias2,1.0136812925338745,3200,2
refit_orth,y,var,0.003572731511667371,3200,2
refit_orth,fx,mspe,0.028147129341959953,3200,2
refit_orth,fx,bias2,0.025533052161335945,3200,2
refit_orth,fx,var,0.002614082070067525,3200,2
refit_orth,fr,mspe,0.008969077840447426,3200,2
refit_orth,fr,bias2,0.006354995537549257,3200,2
refit_orth,fr,var,0.002614082070067525,3200,2
refit_orth,fz,mspe,0.022117145359516144,3200,2
refit_orth,fz,bias2,0.02148595079779625,3200,2
refit_orth,fz,var,0.000631192175205797,3200,2
refit,y,mspe,1.0080276727676392,3200,256
refit,y,bias2,1.0046792030334473,3200,256
refit,y,var,0.00334854400716722,3200,256
refit,fx,mspe,0.0046668266877532005,3200,256
refit,fx,bias2,0.0017400324577465653,3200,256
refit,fx,var,0.0029267938807606697,3200,256
refit,fr,mspe,0.02964245341718197,3200,256
refit,fr,bias2,0.026715660467743874,3200,256
refit,fr,var,0.0029267938807606697,3200,256
refit,fz,mspe,0.0011103249853476882,3200,256
refit,fz,bias2,0.00013314760872162879,3200,256
refit,fz,var,0.0009771775221452117,3200,256
refit_orth,y,mspe,1.0080277919769287,3200,256
refit_orth,y,bias2,1.0046792030334473,3200,256
refit_orth,y,var,0.0033485419116914272,3200,256
refit_orth,fx,mspe,0.022905154153704643,3200,256
refit_orth,fx,bias2,0.020523950457572937,3200,256
refit_orth,fx,var,0.0023812036961317062,3200,256
refit_orth,fr,mspe,0.003736028680577874,3200,256
refit_orth,fr,bias2,0.0013548248680308461,3200,256
refit_orth,fr,var,0.0023812036961317062,3200,256
refit_orth,fz,mspe,0.022117147222161293,3200,256
refit_orth,fz,bias2,0.02148595079779625,3200,256
refit_orth,fz,var,0.000631192175205797,3200,256
refit,y,mspe,1.00951087474823,3200,32
refit,y,bias2,1.0058804750442505,3200,32
refit,y,var,0.0036304050590842962,3200,32
refit,fx,mspe,0.00531333452090621,3200,32
refit,fx,bias2,0.0018967407522723079,3200,32
refit,fx,var,0.0034165936522185802,3200,32
refit,fr,mspe,0.03144952654838562,3200,32
refit,fr,bias2,0.028032932430505753,3200,32
refit,fr,var,0.0034165936522185802,3200,32
refit,fz,mspe,0.0014382724184542894,3200,32
refit,fz,bias2,0.00025798831484280527,3200,32
refit,fz,var,0.0011802841909229755,3200,32
refit_orth,y,mspe,1.0095065832138062,3200,32
refit_orth,y,bias2,1.0058783292770386,3200,32
refit_orth,y,var,0.00362816802226007,3200,32
refit_orth,fx,mspe,0.023283829912543297,3200,32
refit_orth,fx,bias2,0.020602812990546227,3200,32
refit_orth,fx,var,0.002681015059351921,3200,32
refit_orth,fr,mspe,0.004010678734630346,3200,32
refit_orth,fr,bias2,0.0013296635588631034,3200,32
refit_orth,fr,var,0.002681015059351921,3200,32
refit_orth,fz,mspe,0.022117143496870995,3200,32
refit_orth,fz,bias2,0.0214859489351511,3200,32
refit_orth,fz,var,0.0006311924662441015,3200,32
refit,y,mspe,1.0109994411468506,3200,4
refit,y,bias2,1.007644772529602,3200,4
refit,y,var,0.0033545922487974167,3200,4
refit,fx,mspe,0.006089985370635986,3200,4
refit,fx,bias2,0.0030987935606390238,3200,4
refit,fx,var,0.00299119227565825,3200,4
refit,fr,mspe,0.03379243239760399,3200,4
refit,fr,bias2,0.03080124221742153,3200,4
refit,fr,var,0.00299119227565825,3200,4
refit,fz,mspe,0.0015676659531891346,3200,4
refit,fz,bias2,0.0004430974368005991,3200,4
refit,fz,var,0.0011245683999732137,3200,4
refit_orth,y,mspe,1.0109939575195312,3200,4
refit_orth,y,bias2,1.007643222808838,3200,4
refit_orth,y,var,0.0033506350591778755,3200,4
refit_orth,fx,mspe,0.02373429760336876,3200,4
refit_orth,fx,bias2,0.021335845813155174,3200,4
refit_orth,fx,var,0.002398455049842596,3200,4
refit_orth,fr,mspe,0.004634307697415352,3200,4
refit_orth,fr,bias2,0.002235852414742112,3200,4
refit_orth,fr,var,0.002398455049842596,3200,4
refit_orth,fz,mspe,0.022117143496870995,3200,4
refit_orth,fz,bias2,0.0214859489351511,3200,4
refit_orth,fz,var,0.0006311924662441015,3200,4
refit,y,mspe,1.0086005926132202,3200,512
refit,y,bias2,1.0048136711120605,3200,512
refit,y,var,0.0037870174273848534,3200,512
refit,fx,mspe,0.005011535715311766,3200,512
refit,fx,bias2,0.001458125887438655,3200,512
refit,fx,var,0.0035534100607037544,3200,512
refit,fr,mspe,0.029356982558965683,3200,512
refit,fr,bias2,0.025803571566939354,3200,512
refit,fr,var,0.0035534100607037544,3200,512
refit,fz,mspe,0.001283944700844586,3200,512
refit,fz,bias2,8.785318641457707e-05,3200,512
refit,fz,var,0.0011960916453972459,3200,512
refit_orth,y,mspe,1.0086005926132202,3200,512
refit_orth,y,bias2,1.0048134326934814,3200,512
refit_orth,y,var,0.003787175752222538,3200,512
refit_orth,fx,mspe,0.023184986785054207,3200,512
refit_orth,fx,bias2,0.020350318402051926,3200,512
refit_orth,fx,var,0.0028346681501716375,3200,512
refit_orth,fr,mspe,0.003991017118096352,3200,512
refit_orth,fr,bias2,0.0011563488515093923,3200,512
refit_orth,fr,var,0.0028346681501716375,3200,512
refit_orth,fz,mspe,0.022117143496870995,3200,512
refit_orth,fz,bias2,0.02148595079779625,3200,512
refit_orth,fz,var,0.0006311919423751533,3200,512
refit,y,mspe,1.0089519023895264,3200,64
refit,y,bias2,1.0051720142364502,3200,64
refit,y,var,0.003779861843213439,3200,64
refit,fx,mspe,0.0053364890627563,3200,64
refit,fx,bias2,0.0018857935210689902,3200,64
refit,fx,var,0.0034506956581026316,3200,64
refit,fr,mspe,0.03182957321405411,3200,64
refit,fr,bias2,0.02837887965142727,3200,64
refit,fr,var,0.0034506956581026316,3200,64
refit,fz,mspe,0.0014423734974116087,3200,64
refit,fz,bias2,0.0003005890757776797,3200,64
refit,fz,var,0.00114178447984159,3200,64
refit_orth,y,mspe,1.0089412927627563,3200,64
refit_orth,y,bias2,1.0051802396774292,3200,64
refit_orth,y,var,0.003761169034987688,3200,64
refit_orth,fx,mspe,0.023306136950850487,3200,64
refit_orth,fx,bias2,0.020520735532045364,3200,64
refit_orth,fx,var,0.0027853993233293295,3200,64
refit_orth,fr,mspe,0.004043236840516329,3200,64
refit_orth,fr,bias2,0.001257837750017643,3200,64
refit_orth,fr,var,0.0027853993233293295,3200,64
refit_orth,fz,mspe,0.0221171323210001,3200,64
refit_orth,fz,bias2,0.021485935896635056,3200,64
refit_orth,fz,var,0.0006311942124739289,3200,64
refit,y,mspe,1.009710431098938,3200,8
refit,y,bias2,1.0063350200653076,3200,8
refit,y,var,0.003375416388735175,3200,8
refit,fx,mspe,0.005536701064556837,3200,8
refit,fx,bias2,0.002434845082461834,3200,8
refit,fx,var,0.0031018562149256468,3200,8
refit,fr,mspe,0.03308585286140442,3200,8
refit,fr,bias2,0.029983997344970703,3200,8
refit,fr,var,0.0031018562149256468,3200,8
refit,fz,mspe,0.0015946105122566223,3200,8
refit,fz,bias2,0.00043953253771178424,3200,8
refit,fz,var,0.0011550778290256858,3200,8
refit_orth,y,mspe,1.0098389387130737,3200,8
refit_orth,y,bias2,1.0064892768859863,3200,8
refit_orth,y,var,0.0033496555406600237,3200,8
refit_orth,fx,mspe,0.023284301161766052,3200,8
refit_orth,fx,bias2,0.020881643518805504,3200,8
refit_orth,fx,var,0.002402659272775054,3200,8
refit_orth,fr,mspe,0.004055446479469538,3200,8
refit_orth,fr,bias2,0.00165278697386384,3200,8
refit_orth,fr,var,0.002402659272775054,3200,8
refit_orth,fz,mspe,0.022117149084806442,3200,8
refit_orth,fz,bias2,0.021485958248376846,3200,8
refit_orth,fz,var,0.0006311919423751533,3200,8
refit,y,mspe,1.0350432395935059,400,1024
refit,y,bias2,1.00687575340271,400,1024
refit,y,var,0.0281674787402153,400,1024
refit,fx,mspe,0.030038194730877876,400,1024
refit,fx,bias2,0.005464617162942886,400,1024
refit,fx,var,0.02457357384264469,400,1024
refit,fr,mspe,0.04559949040412903,400,1024
refit,fr,bias2,0.02102591283619404,400,1024
refit,fr,var,0.02457357384264469,400,1024
refit,fz,mspe,0.01131862960755825,400,1024
refit,fz,bias2,2.43974009208614e-05,400,1024
refit,fz,var,0.011294232681393623,400,1024
refit_orth,y,mspe,1.0350432395935059,400,1024
refit_orth,y,bias2,1.00687575340271,400,1024
refit_orth,y,var,0.028167448937892914,400,1024
refit_orth,fx,mspe,0.04321790859103203,400,1024
refit_orth,fx,bias2,0.02461249567568302,400,1024
refit_orth,fx,var,0.018605416640639305,400,1024
refit_orth,fr,mspe,0.02387291006743908,400,1024
refit_orth,fr,bias2,0.005267492029815912,400,1024
refit_orth,fr,var,0.018605416640639305,400,1024
refit_orth,fz,mspe,0.022313443943858147,400,1024
refit_orth,fz,bias2,0.016879476606845856,400,1024
refit_orth,fz,var,0.005433965940028429,400,1024
refit,y,mspe,1.0332727432250977,400,128
refit,y,bias2,1.009042501449585,400,128
refit,y,var,0.0242302268743515,400,128
refit,fx,mspe,0.025516938418149948,400,128
refit,fx,bias2,0.005687351804226637,400,128
refit,fx,var,0.019829588010907173,400,128
refit,fr,mspe,0.045068178325891495,400,128
refit,fr,bias2,0.02523859031498432,400,128
refit,fr,var,0.019829588010907173,400,128
refit,fz,mspe,0.008680296130478382,400,128
refit,fz,bias2,8.752584108151495e-05,400,128
refit,fz,var,0.00859277043491602,400,128
refit_orth,y,mspe,1.0332728624343872,400,128
refit_orth,y,bias2,1.009042501449585,400,128
refit_orth,y,var,0.02423039823770523,400,128
refit_orth,fx,mspe,0.04010031744837761,400,128
refit_orth,fx,bias2,0.025018110871315002,400,128
refit_orth,fx,var,0.015082210302352905,400,128
refit_orth,fr,mspe,0.020770207047462463,400,128
refit_orth,fr,bias2,0.005687996279448271,400,128
refit_orth,fr,var,0.015082210302352905,400,128
refit_orth,fz,mspe,0.022313443943858147,400,128
refit_orth,fz,bias2,0.016879476606845856,400,128
refit_orth,fz,var,0.005433965940028429,400,128
refit,y,mspe,1.0334542989730835,400,16
refit,y,bias2,1.0095648765563965,400,16
refit,y,var,0.0238893274217844,400,16
refit,fx,mspe,0.026803316548466682,400,16
refit,fx,bias2,0.006764968857169151,400,16
refit,fx,var,0.02003834955394268,400,16
refit,fr,mspe,0.046218447387218475,400,16
refit,fr,bias2,0.026180103421211243,400,16
refit,fr,var,0.02003834955394268,400,16
refit,fz,mspe,0.008693568408489227,400,16
refit,fz,bias2,5.083680298412219e-05,400,16
refit,fz,var,0.008642732165753841,400,16
refit_orth,y,mspe,1.0334136486053467,400,16
refit_orth,y,bias2,1.0095387697219849,400,16
refit_orth,y,var,0.023875046521425247,400,16
refit_orth,fx,mspe,0.04055987671017647,400,16
refit_orth,fx,bias2,0.02560814470052719,400,16
refit_orth,fx,var,0.014951734803617,400,16
refit_orth,fr,mspe,0.021715769544243813,400,16
refit_orth,fr,bias2,0.006764035206288099,400,16
refit_orth,fr,var,0.014951734803617,400,16
refit_orth,fz,mspe,0.022313449531793594,400,16
refit_orth,fz,bias2,0.016879484057426453,400,16
refit_orth,fz,var,0.005433964543044567,400,16
refit,y,mspe,1.0360065698623657,400,2
refit,y,bias2,1.0165213346481323,400,2
refit,y,var,0.01948523335158825,400,2
refit,fx,mspe,0.02823864482343197,400,2
refit,fx,bias2,0.013807120732963085,400,2
refit,fx,var,0.014431522227823734,400,2
refit,fr,mspe,0.048606060445308685,400,2
refit,fr,bias2,0.034174539148807526,400,2
refit,fr,var,0.014431522227823734,400,2
refit,fz,mspe,0.009243504144251347,400,2
refit,fz,bias2,8.716704905964434e-05,400,2
refit,fz,var,0.009156336076557636,400,2
refit_orth,y,mspe,1.0360063314437866,400,2
refit_orth,y,bias2,1.0165210962295532,400,2
refit_orth,y,var,0.0194851141422987,400,2
refit_orth,fx,mspe,0.04219558835029602,400,2
refit_orth,fx,bias2,0.03231709450483322,400,2
refit_orth,fx,var,0.0098784901201725,400,2
refit_orth,fr,mspe,0.023689255118370056,400,2
refit_orth,fr,bias2,0.01381076592952013,400,2
refit_orth,fr,var,0.0098784901201725,400,2
refit_orth,fz,mspe,0.022313443943858147,400,2
refit_orth,fz,bias2,0.016879480332136154,400,2
refit_orth,fz,var,0.005433965474367142,400,2
refit,y,mspe,1.0336743593215942,400,256
refit,y,bias2,1.00827956199646,400,256
refit,y,var,0.025394748896360397,400,256
refit,fx,mspe,0.02727769874036312,400,256
refit,fx,bias2,0.0052401842549443245,400,256
refit,fx,var,0.02203751541674137,400,256
refit,fr,mspe,0.046933162957429886,400,256
refit,fr,bias2,0.024895649403333664,400,256
refit,fr,var,0.02203751541674137,400,256
refit,fz,mspe,0.009418169967830181,400,256
refit,fz,bias2,0.00011849090515170246,400,256
refit,fz,var,0.009299678727984428,400,256
refit_orth,y,mspe,1.0336744785308838,400,256
refit_orth,y,bias2,1.0082796812057495,400,256
refit_orth,y,var,0.025394778698682785,400,256
refit_orth,fx,mspe,0.04129771143198013,400,256
refit_orth,fx,bias2,0.024892715737223625,400,256
refit_orth,fx,var,0.01640499383211136,400,256
refit_orth,fr,mspe,0.021643467247486115,400,256
refit_orth,fr,bias2,0.005238471087068319,400,256
refit_orth,fr,var,0.01640499383211136,400,256
refit_orth,fz,mspe,0.022313443943858147,400,256
refit_orth,fz,bias2,0.016879476606845856,400,256
refit_orth,fz,var,0.005433965940028429,400,256
refit,y,mspe,1.0343459844589233,400,32
refit,y,bias2,1.0086767673492432,400,32
refit,y,var,0.025669312104582787,400,32
refit,fx,mspe,0.027870232239365578,400,32
refit,fx,bias2,0.006028434261679649,400,32
refit,fx,var,0.021841801702976227,400,32
refit,fr,mspe,0.04633046314120293,400,32
refit,fr,bias2,0.0244886614382267,400,32
refit,fr,var,0.021841801702976227,400,32
refit,fz,mspe,0.008570614270865917,400,32
refit,fz,bias2,1.384808638249524e-05,400,32
refit,fz,var,0.008556765504181385,400,32
refit_orth,y,mspe,1.034346580505371,400,32
refit_orth,y,bias2,1.0086807012557983,400,32
refit_orth,y,var,0.025665853172540665,400,32
refit_orth,fx,mspe,0.041626833379268646,400,32
refit_orth,fx,bias2,0.024852626025676727,400,32
refit_orth,fx,var,0.016774209216237068,400,32
refit_orth,fr,mspe,0.022793950513005257,400,32
refit_orth,fr,bias2,0.0060197412967681885,400,32
refit_orth,fr,var,0.016774209216237068,400,32
refit_orth,fz,mspe,0.022313443943858147,400,32
refit_orth,fz,bias2,0.016879480332136154,400,32
refit_orth,fz,var,0.005433964543044567,400,32
refit,y,mspe,1.0311216115951538,400,4
refit,y,bias2,1.0113539695739746,400,4
refit,y,var,0.019767669960856438,400,4
refit,fx,mspe,0.024248789995908737,400,4
refit,fx,bias2,0.009772220626473427,400,4
refit,fx,var,0.014476570300757885,400,4
refit,fr,mspe,0.04298870265483856,400,4
refit,fr,bias2,0.028512129560112953,400,4
refit,fr,var,0.014476570300757885,400,4
refit,fz,mspe,0.007167139556258917,400,4
refit,fz,bias2,1.1032077054551337e-05,400,4
refit,fz,var,0.0071561080403625965,400,4
refit_orth,y,mspe,1.031122088432312,400,4
refit_orth,y,bias2,1.0113558769226074,400,4
refit_orth,y,var,0.019766278564929962,400,4
