method,N,seed,mspe_y,mspe_fx,mspe_fz,corr_fx_z,b_z_hat,val_loss
baseline,12800,6,0.97732013463974,0.07495269179344177,0.08104897290468216,0.7171682463454362,nan,1.005237529873848
baseline,12800,2,0.9696505069732666,0.0765955001115799,0.08104897290468216,0.6945186252812476,nan,0.9927668732404709
baseline,12800,3,0.9740349650382996,0.07001961767673492,0.08104897290468216,0.7032885451801861,nan,1.025136222243309
baseline,12800,9,0.9716008901596069,0.06434889137744904,0.08104897290468216,0.6842203396474609,nan,1.0270074450969695
baseline,12800,5,0.979106605052948,0.06945999711751938,0.08104897290468216,0.731965960438083,nan,1.013388779759407
baseline,12800,4,0.9737193584442139,0.09061328321695328,0.08104897290468216,0.7225774755453306,nan,1.0038130277395247
baseline,12800,7,0.9766536951065063,0.07173216342926025,0.08104897290468216,0.7226120640568724,nan,1.0033023208379745
baseline,12800,8,0.9804234504699707,0.09185396879911423,0.08104897290468216,0.7360334912311115,nan,0.9885628694295883
baseline,12800,1,0.9705207943916321,0.0821198895573616,0.08104897290468216,0.6937172364892791,nan,0.9982201319932937
baseline,25600,2,0.9736817479133606,0.07569044828414917,0.08104897290468216,0.7118546114685985,nan,1.0151146212220192
baseline,25600,0,0.976143479347229,0.07478620857000351,0.08104897290468216,0.7259270694889826,nan,1.031789301931858
baseline,25600,7,0.9719962477684021,0.06945961713790894,0.08104897290468216,0.7065796989181978,nan,1.0127063888311385
baseline,25600,1,0.9741942286491394,0.08842476457357407,0.08104897290468216,0.7240669709572133,nan,1.0033912965655327
baseline,25600,3,0.9722219705581665,0.0769255980849266,0.08104897290468216,0.7248119328327675,nan,1.01148944824934
baseline,25600,4,0.97012859582901,0.08542385697364807,0.08104897290468216,0.7142175015563675,nan,1.0050046652555467
baseline,25600,9,0.9722995758056641,0.06947219371795654,0.08104897290468216,0.687163644236908,nan,0.9923707175254822
baseline,25600,5,0.9730795621871948,0.08180713653564453,0.08104897290468216,0.7187436407238554,nan,1.0093380385637283
baseline,25600,8,0.9742895364761353,0.08651609718799591,0.08104897290468216,0.7289958926707019,nan,0.9988400721549988
baseline,25600,6,0.9749134182929993,0.07705368846654892,0.08104897290468216,0.7258532890609409,nan,0.9993948984146118
baseline,51200,1,0.9761366248130798,0.08187994360923767,0.08104897290468216,0.7276493106759097,nan,1.0018161894381046
baseline,51200,2,0.9725342392921448,0.085855633020401,0.08104897290468216,0.7190294392501675,nan,0.9990709695219994
baseline,51200,5,0.9708921909332275,0.06553130596876144,0.08104897290468216,0.6920444284365784,nan,1.006984435170889
baseline,51200,3,0.9733834862709045,0.07546858489513397,0.08104897290468216,0.7094859703802991,nan,1.0024628846347332
baseline,51200,9,0.9730952382087708,0.07120922207832336,0.08104897290468216,0.7199788997002793,nan,0.9977287486195564
baseline,51200,7,0.973457932472229,0.0800374373793602,0.08104897290468216,0.7192120882868474,nan,1.0018920530378819
baseline,51200,4,0.9742094278335571,0.07617229223251343,0.08104897290468216,0.7232403574667189,nan,0.9997081252932548
baseline,51200,8,0.9752014875411987,0.07799603044986725,0.08104897290468216,0.7142875969028525,nan,1.006144210845232
baseline,51200,6,0.969520628452301,0.07458064705133438,0.08104897290468216,0.6980899191164722,nan,1.0118548737466335
baseline,51200,0,0.9718811511993408,0.07492726296186447,0.08104897290468216,0.7037387841252007,nan,0.9999979430437088
nam,100,4,1.0179563760757446,0.0492665134370327,0.046617068350315094,0.6832649936692395,0.24204522371292114,1.0169829654693603
nam,100,9,1.0096482038497925,0.3014955222606659,0.2162962108850479,0.9007436679156937,-0.6238606572151184,1.2164501476287841
nam,100,6,0.9979987740516663,0.017240062355995178,0.0008394850883632898,0.412234618713854,0.9011503458023071,1.1554548835754395
nam,100,1,1.0713642835617065,0.020275903865695,0.17924539744853973,0.48775483203634123,-0.48553866147994995,0.8485937166213989
nam,100,7,1.0688787698745728,0.06345962733030319,0.07847024500370026,0.6459838418388821,0.016047917306423187,0.9025598096847535
nam,100,8,1.0370383262634277,0.038531962782144547,0.0059852865524590015,0.5465773710709958,0.7743352055549622,0.7754147911071777
nam,100,2,1.1094800233840942,0.12054698169231415,0.005433001555502415,0.09209096198681395,0.7410358786582947,1.1096894085407256
nam,100,3,0.9785323143005371,0.007697039283812046,0.00015374759095720947,0.3347974120169003,0.9820732474327087,0.929808316230774
nam,100,0,1.042414903640747,0.07274121791124344,0.0811552107334137,0.6675312848235773,-0.0006529635866172612,1.2129250597953796
nam,100,5,1.027471661567688,0.10046502947807312,0.029135635122656822,0.7864239030801854,0.401481032371521,0.80850191116333
nam,200,0,1.0018789768218994,0.10227691382169724,0.12083543092012405,0.7354393905363948,-0.21911226212978363,0.8386127054691315
nam,200,2,1.026647686958313,0.03178170695900917,0.00043280853424221277,0.6542315773025613,1.0108989477157593,1.176231488585472
nam,200,5,1.0189299583435059,0.14288181066513062,0.2571346163749695,0.7936620270575078,-0.7784194946289062,1.0795358270406723
nam,200,3,1.0858439207077026,0.2998884618282318,0.0727493092417717,0.6445563002186583,0.05252821370959282,0.9340427964925766
nam,200,1,1.1606593132019043,0.23267604410648346,0.009643848985433578,0.6620475435107933,0.6552780270576477,1.0296331346035004
nam,200,8,1.0249018669128418,0.03685379400849342,0.00342909200116992,0.3101816982949621,0.859795093536377,1.0220171064138412
nam,200,9,0.9729662537574768,0.04645101726055145,0.033097218722105026,0.613498650743411,0.36089950799942017,1.3155893087387085
nam,200,6,1.0056962966918945,0.06190294772386551,0.006722279358655214,0.6150367066321948,0.7253338098526001,0.8575007766485214
nam,200,4,1.010933518409729,0.026136532425880432,0.0018877277616411448,0.5432850068228259,0.9013175368309021,1.097033053636551
nam,200,7,0.9831753969192505,0.027525512501597404,0.0019751086365431547,0.49867519155544443,0.8532943725585938,0.8290031999349594
nam,400,2,0.993330717086792,0.00953094381839037,1.3098332601657603e-05,0.3832474452704162,0.9900833368301392,0.8523240238428116
nam,400,0,0.9883942008018494,0.005763000342994928,0.020854080095887184,0.19085577697801914,0.49495288729667664,1.101685717701912
nam,400,4,1.0025392770767212,0.21944642066955566,0.2158965766429901,0.80047438445601,-0.6253880858421326,0.8705800324678421
nam,400,3,0.9899160265922546,0.05047183111310005,0.09784027934074402,0.7026514532924829,-0.0986214205622673,1.1072962433099747
nam,400,5,0.9776602387428284,0.10417824983596802,0.1224704310297966,0.6299491896527047,-0.22942589223384857,1.0130339711904526
nam,400,9,0.9970202445983887,0.024680685251951218,0.0009618235053494573,-0.015004379581329885,0.9205556511878967,1.0720473229885101
nam,400,1,0.9650087952613831,0.014528402127325535,0.011348615400493145,0.38826412087435086,0.6255847215652466,0.9904083460569382
nam,400,7,1.0060924291610718,0.27069875597953796,0.18826311826705933,0.8416506294568082,-0.5238779187202454,0.9162410795688629
nam,400,6,0.973167896270752,0.01651156321167946,0.02502383477985859,0.4659435375279029,0.4442073404788971,1.0217193365097046
nam,400,8,0.9909341335296631,0.16748444736003876,0.14836974442005157,0.7657849430334788,-0.3536059558391571,0.8951581865549088
nam,800,0,0.9950129389762878,0.3260299563407898,0.3011486530303955,0.8615307629040057,-0.9214490652084351,0.949256534576416
nam,800,3,0.9885329008102417,0.24178875982761383,0.27387702465057373,0.8401162882675829,-0.8374273180961609,1.0213558101654052
nam,800,2,0.998149037361145,0.18925651907920837,0.2530200779438019,0.7976548088219475,-0.7672508358955383,1.0454282808303832
nam,800,8,0.9918529987335205,0.11502595990896225,0.15269117057323456,0.7569289931566013,-0.3727434277534485,1.1777792119979857
nam,800,1,0.9889430403709412,0.07063780725002289,0.05189221724867821,0.6496070487657118,0.2002355009317398,1.014948320388794
nam,800,7,0.9828888773918152,0.02048829197883606,0.0018344010459259152,0.32469158449417923,0.8496223092079163,1.0473814868927003
nam,800,5,0.9903721213340759,0.14602021872997284,0.17553134262561798,0.8081652630321909,-0.47222700715065,0.9759863471984863
nam,800,4,0.9729105830192566,0.01014514546841383,0.0039034271612763405,0.29869325875529346,0.8073498606681824,1.1336924505233765
nam,800,6,0.9754241108894348,0.08829531073570251,0.09367764741182327,0.6598699094616781,-0.07499134540557861,0.9618267631530761
nam,800,9,0.9809284210205078,0.2393239289522171,0.21169106662273407,0.764670041298485,-0.6150274872779846,0.9733509397506714
nam,1600,1,0.9783288836479187,0.11841043829917908,0.12708254158496857,0.7701890755447198,-0.25209689140319824,1.0854082894325257
nam,1600,0,0.9855079054832458,0.045155398547649384,0.031697265803813934,0.6982907494963231,0.3742203116416931,1.0603879117965698
nam,1600,2,0.9806675910949707,0.01010575145483017,0.006462700664997101,0.4918000780957094,0.7178232669830322,1.005965313911438
nam,1600,3,0.96918123960495,0.006895801052451134,0.002248967532068491,0.4357564849887816,0.8371779322624207,0.9957971143722534
nam,1600,6,0.9891026616096497,0.17968541383743286,0.20025958120822906,0.8057905591961096,-0.5715495347976685,0.9307653260231018
nam,1600,8,0.9698134064674377,0.0019068021792918444,0.002650459297001362,0.28297387234696986,0.8206275701522827,0.945417857170105
nam,1600,5,0.977325975894928,0.08081352710723877,0.06822469085454941,0.7139463402253116,0.08271539956331253,1.0097532558441162
nam,1600,9,0.9877859354019165,0.2569340467453003,0.25101009011268616,0.836708610821625,-0.7601548433303833,1.0595047092437744
nam,1600,7,0.9889364838600159,0.1844588816165924,0.17564257979393005,0.8097623436700377,-0.47223401069641113,0.9029652380943298
nam,1600,4,0.9693272113800049,0.03558610752224922,0.022206012159585953,0.5268972117286311,0.4764244556427002,0.9499495315551758
nam,3200,0,0.9745194911956787,0.05528547987341881,0.0600287988781929,0.6488328490067559,0.13926269114017487,0.9868045711517334
nam,3200,2,0.9940025806427002,0.25004374980926514,0.25595298409461975,0.8357820486510652,-0.7767321467399597,1.0510510563850404
nam,3200,1,0.9750216007232666,0.03494808077812195,0.03556863218545914,0.6214250059259397,0.3374377489089966,1.030059494972229
nam,3200,6,0.9962317943572998,0.28690606355667114,0.2850823700428009,0.8667110976994483,-0.8732951283454895,1.0436599707603456
nam,3200,4,0.98309725522995,0.1744382530450821,0.19524899125099182,0.7850037198780832,-0.5517358779907227,1.0659058666229249
nam,3200,8,0.9800280928611755,0.15552715957164764,0.14245769381523132,0.7515912586428244,-0.32603809237480164,0.9756564450263977
nam,3200,5,0.9703261256217957,0.04220404103398323,0.03660617768764496,0.6347570616918566,0.3281380832195282,0.9967113113403321
nam,3200,3,0.9872393608093262,0.26134586334228516,0.24701473116874695,0.8439307746265083,-0.7459145784378052,0.9779973340034485
nam,3200,7,0.9816020131111145,0.13345572352409363,0.16718405485153198,0.7605396245918098,-0.43631744384765625,1.0185283732414245
nam,3200,9,0.9877622127532959,0.2670201063156128,0.24709387123584747,0.8416932677401339,-0.7459397912025452,1.0561749339103699
nam,6400,0,0.9770548939704895,0.036176346242427826,0.029819278046488762,0.5892041807351353,0.3936009407043457,1.0416683530807496
nam,6400,1,0.9677697420120239,0.0028610853478312492,0.0034063127823174,0.38367212861406996,0.795747697353363,0.9895021343231201
nam,6400,3,0.9763084053993225,0.01836676523089409,0.031038157641887665,0.5696036827333908,0.38146156072616577,1.0019817686080932
nam,6400,4,0.973948061466217,0.056833792477846146,0.05737379938364029,0.6891087215505435,0.1585472673177719,0.9910843908786774
nam,6400,7,0.9727026224136353,0.06136978417634964,0.06107821315526962,0.6512336051768967,0.13186058402061462,1.0218210637569427
nam,6400,6,0.9718778729438782,0.01510860025882721,0.011804355308413506,0.5088596785593974,0.6182602643966675,0.9714133143424988
nam,6400,2,0.9763418436050415,0.030091572552919388,0.030219288542866707,0.6097933602170199,0.389313668012619,1.0055089795589447
nam,6400,5,0.9743324518203735,0.052058640867471695,0.04974972456693649,0.6651990694662359,0.21675637364387512,0.9911350727081298
nam,6400,8,0.9795545935630798,0.1796140819787979,0.19255094230175018,0.7979804666418854,-0.5411089062690735,1.0401775538921356
nam,6400,9,0.9760533571243286,0.09028241038322449,0.10909079760313034,0.74235846934043,-0.16009093821048737,1.0316450035572051
nam,12800,0,0.9731022715568542,0.05767213553190231,0.06350696831941605,0.6720737874023237,0.11484596878290176,1.0010657793283462
nam,12800,6,0.9735503792762756,0.025865528732538223,0.02454317919909954,0.5810633520881034,0.44972655177116394,1.001507601737976
nam,12800,2,0.9691502451896667,0.019785378128290176,0.020909756422042847,0.5349435301887149,0.492016464471817,0.9900237149000168
nam,12800,3,0.9698020815849304,0.019485576078295708,0.02165978215634823,0.5332258104973139,0.4832138121128082,1.021507488489151
nam,12800,9,0.9706835746765137,0.011839264072477818,0.014282000251114368,0.49158909659476396,0.5803678631782532,1.0232784473896026
nam,12800,5,0.9741904735565186,0.0018650436541065574,2.2807606001151726e-05,0.31040975304704344,0.9963444471359253,1.0061884611845016
nam,12800,4,0.9718151092529297,0.008883321657776833,0.006208804436028004,0.4657696728718628,0.7231748104095459,0.9979963773488998
nam,12800,7,0.9744315147399902,0.021212739869952202,0.021195851266384125,0.5752696479563181,0.48877373337745667,0.9992894303798675
nam,12800,8,0.9809327125549316,0.09232103079557419,0.07633113861083984,0.7308476088597176,0.02952505648136139,0.9889199692010879
nam,12800,1,0.9705047011375427,0.08834658563137054,0.091439388692379,0.7111621198999835,-0.062156617641448975,0.9984702593088151
nam,25600,2,0.9692089557647705,0.0008879039669409394,0.00017485221906099468,0.29969696351737746,0.953554093837738,1.0119898757338524
nam,25600,0,0.9743038415908813,0.03632968291640282,0.03242560476064682,0.6367099050057448,0.367429256439209,1.0292962002754211
nam,25600,7,0.9687500596046448,0.0019086963729932904,0.0011595041723921895,0.34681415396057935,0.8803196549415588,1.0087680226564408
nam,25600,1,0.96952885389328,0.010684450156986713,0.008094252087175846,0.4787311298138264,0.6838974356651306,0.9975352400541305
nam,25600,3,0.9680904150009155,0.010439280420541763,0.01095642987638712,0.49113493820993703,0.6325199604034424,1.006261412203312
nam,25600,4,0.9671464562416077,0.003704899689182639,0.0014227053616195917,0.38343555702774773,0.8674513697624207,0.9983024367690086
nam,25600,9,0.9715200066566467,0.0015297706704586744,7.512630691053346e-05,0.23487104445960263,1.0292472839355469,0.9887880581617355
nam,25600,5,0.9686872363090515,0.01110649574548006,0.007935729809105396,0.48156452273540357,0.6871646642684937,1.0065986749529838
nam,25600,8,0.9705551862716675,0.009444617666304111,0.007705504074692726,0.4804744391688665,0.6914845108985901,0.9950657406449318
nam,25600,6,0.9707232713699341,0.0022725146263837814,0.0014614342944696546,0.35687152815122075,0.866702675819397,0.9938006493449211
nam,51200,1,0.9728084802627563,0.009987687692046165,0.008154214359819889,0.48306972358118433,0.682925820350647,0.9981847858428955
nam,51200,2,0.9697398543357849,0.0029766131192445755,0.002858997555449605,0.38915562849797436,0.8122198581695557,0.9955813172459602
nam,51200,5,0.9706974029541016,0.009274355135858059,0.00867733545601368,0.4785822774364637,0.6729002594947815,1.0036835554242134
nam,51200,3,0.970990002155304,0.001984168542549014,0.0012235416797921062,0.3568752528019027,0.8771194219589233,0.9978106842935085
nam,51200,9,0.9696928858757019,0.0012390592601150274,0.0005482630804181099,0.34337452623190184,0.9185010194778442,0.9932673810422421
nam,51200,7,0.968851625919342,0.0028048024978488684,0.0018964395858347416,0.3836651930362876,0.8469404578208923,0.9961611333489419
nam,51200,4,0.9714602828025818,0.011184277944266796,0.009580494835972786,0.5017927735839495,0.6563345789909363,0.9961873616278172
nam,51200,8,0.9689909815788269,0.01244594156742096,0.012716355733573437,0.4834004025468269,0.6037722229957581,1.0014795933663845
nam,51200,6,0.9671995043754578,0.0007529685972258449,0.00026719417655840516,0.30235670966392886,0.9427897334098816,1.006377676576376
nam,51200,0,0.9676380157470703,0.0018737034406512976,0.0021895680110901594,0.34998192438721426,0.835541307926178,0.9957402504980564
nam_precond,100,4,1.1593272686004639,0.12542548775672913,0.09014573693275452,-0.5057513274451785,1.9032530784606934,1.236647264957428
nam_precond,100,9,1.0804044008255005,0.08066821098327637,0.0073488191701471806,0.3212496406587152,1.170627474784851,1.3310966205596924
nam_precond,100,6,1.1134473085403442,0.07637038081884384,0.009017260745167732,-0.12457315798578404,1.3294800519943237,1.170447211265564
nam_precond,100,1,1.1369343996047974,0.10627425462007523,0.01127628330141306,-0.17533269277311492,1.3575749397277832,0.6441149628162384
nam_precond,100,7,1.0608837604522705,0.06224708631634712,4.5434589992510155e-05,0.05214295494423326,1.014838457107544,0.9022943639755249
nam_precond,100,8,1.07757568359375,0.025552421808242798,0.01029046718031168,0.08189548439699414,1.2753905057907104,0.8076226592063904
nam_precond,100,2,1.1429997682571411,0.09220916777849197,0.048027582466602325,0.07003680455662419,0.23019231855869293,1.1092433691024781
nam_precond,100,3,1.011226773262024,0.03459206596016884,0.006466873921453953,0.12633225120034897,1.2756767272949219,0.9312742495536804
nam_precond,100,0,1.0231735706329346,0.020336100831627846,0.008786724880337715,0.33190693142538763,0.6746302843093872,1.1850429344177247
nam_precond,100,5,0.9901154041290283,0.03211485221982002,0.07205948978662491,-0.1799308952771081,1.941480278968811,0.8466325879096985
nam_precond,200,0,1.0884757041931152,0.05781077966094017,0.007084482815116644,-0.12793206733635024,1.2061537504196167,0.8385765254497528
nam_precond,200,2,1.0138506889343262,0.021197307854890823,0.06894572079181671,-0.05192130110344294,1.916965365409851,1.1685099750757217
nam_precond,200,5,1.206069827079773,0.13887977600097656,0.03758205845952034,-0.8763047363831755,1.6669968366622925,1.048317477107048
nam_precond,200,3,1.0839375257492065,0.16247263550758362,0.14380159974098206,-0.19566194902469208,2.3276329040527344,0.9586606323719025
nam_precond,200,1,1.1178929805755615,0.055960237979888916,0.08949879556894302,0.11920970782012312,2.0432538986206055,0.9770524650812149
nam_precond,200,8,1.0186450481414795,0.04201024770736694,0.016559002920985222,-0.0128236997959719,1.3941584825515747,1.0185864716768265
nam_precond,200,9,0.9957338571548462,0.028314001858234406,0.017319627106189728,0.050866181663091196,1.421909213066101,1.3243846595287323
nam_precond,200,6,0.9999651312828064,0.02657737396657467,0.014529754407703876,0.06268895646931512,1.3747165203094482,0.8572961539030075
nam_precond,200,4,1.0068341493606567,0.026401473209261894,0.011513176374137402,0.10798689402992827,1.3265905380249023,1.086040437221527
nam_precond,200,7,1.0175429582595825,0.02324383519589901,0.06288982927799225,-0.005499224088047031,1.8782917261123657,0.8235540091991425
nam_precond,400,2,1.000832438468933,0.014036016538739204,0.05590962618589401,-0.02750422669595246,1.829858660697937,0.8627367317676544
nam_precond,400,0,0.9961052536964417,0.011605361476540565,0.0030069935601204634,0.06591145063768651,0.8429477214813232,1.0760640799999237
nam_precond,400,4,0.9976834058761597,0.007587977685034275,0.0021522059105336666,0.18208554378614886,0.9286820292472839,0.8521555960178375
nam_precond,400,3,0.9956362247467041,0.0181488785892725,0.002361363498494029,0.21966810111423615,0.8298559188842773,1.0979355424642563
nam_precond,400,5,0.9680004119873047,0.00827521551400423,0.007420327514410019,0.24434541269080798,0.6983585357666016,1.0027268528938293
nam_precond,400,9,0.9905573129653931,0.041256438940763474,0.017103618010878563,-0.13613211796213287,1.4387774467468262,1.0666892230510712
nam_precond,400,1,0.9980828762054443,0.023589350283145905,0.048721395432949066,-0.05019965677976524,1.7718596458435059,0.9532585293054581
nam_precond,400,7,1.00691556930542,0.03364628180861473,0.003473579650744796,0.2590930467724314,1.206191897392273,0.8825227320194244
nam_precond,400,6,0.9785339832305908,0.02963862009346485,0.004048462025821209,-0.11925180382871964,1.198019027709961,1.0226660072803497
nam_precond,400,8,0.979609489440918,0.0035597807727754116,0.001319287926889956,0.16576731279871412,1.1111184358596802,0.8963368982076645
nam_precond,800,0,0.988712728023529,0.01923154853284359,0.028119497001171112,-0.03577441694452099,1.5585113763809204,0.930273551940918
nam_precond,800,3,0.9737375974655151,0.011770419776439667,0.003224799409508705,0.05876081402894107,1.1964458227157593,1.0095276927947998
nam_precond,800,2,0.9796743988990784,0.010839028283953667,0.0020802048966288567,0.26217604363294056,0.8407700061798096,1.0191438293457031
nam_precond,800,8,1.0039349794387817,0.02571205422282219,0.03665953502058983,-0.11767427537142294,1.6729819774627686,1.1256222534179687
nam_precond,800,1,1.0369194746017456,0.0468563549220562,0.008865675888955593,-0.0742452305776003,1.3270494937896729,0.9954995775222778
nam_precond,800,7,0.9708059430122375,0.011861439794301987,0.00820151623338461,0.027412193535583128,1.316821575164795,1.029926905632019
nam_precond,800,5,0.9940885305404663,0.015548390336334705,0.005416492000222206,0.03914468649344799,1.2550716400146484,0.9573285794258117
nam_precond,800,4,0.9702132344245911,0.00908320676535368,0.009630543179810047,0.0898030997386339,1.2880724668502808,1.1240708827972412
nam_precond,800,6,0.9747191667556763,0.006788813509047031,0.000504805357195437,0.08259238656849723,1.0683609247207642,0.9603596687316894
nam_precond,800,9,0.9849490523338318,0.008027248084545135,0.026182284578680992,0.11681894798837765,1.562445878982544,0.9789364290237427
nam_precond,1600,1,0.9869343638420105,0.016422830522060394,0.007190493401139975,0.07989164416613768,1.2971429824829102,1.0755548858642578
nam_precond,1600,0,0.9903815984725952,0.014504577964544296,0.006422284059226513,0.04722871567843808,1.268043041229248,1.0626768922805787
nam_precond,1600,2,0.97996586561203,0.0047124228440225124,0.0027704050298780203,0.339954081847333,0.8153780102729797,1.0094820022583009
nam_precond,1600,3,0.970519483089447,0.004755447618663311,0.0006361890118569136,0.3498624855687915,0.9188231825828552,0.9987413644790649
nam_precond,1600,6,0.9777780771255493,0.016898883506655693,0.0009997924789786339,-0.058053397860793825,1.1091268062591553,0.9273800659179687
nam_precond,1600,8,0.9814349412918091,0.008481435477733612,0.0005987889599055052,0.18090957535299265,0.916968047618866,0.9561827540397644
nam_precond,1600,5,0.9767261743545532,0.002874720375984907,0.003911466803401709,0.19377775579413412,1.2096127271652222,1.0095628809928894
nam_precond,1600,9,0.9794894456863403,0.007112677674740553,0.0006233775638975203,0.24876070965023403,0.9134724736213684,1.0587262225151062
nam_precond,1600,7,0.9836874604225159,0.005581100936979055,0.0013165936106815934,0.18341135369390565,1.1274850368499756,0.8853058385848999
nam_precond,1600,4,0.9739880561828613,0.0013578921789303422,0.0007241088896989822,0.2443207269058427,1.0560572147369385,0.9458985209465027
nam_precond,3200,0,0.9813650846481323,0.008137322962284088,0.007929328829050064,0.09939879548863137,1.3094964027404785,0.9887218165397644
nam_precond,3200,2,0.9813220500946045,0.0060611749067902565,0.0054390705190598965,0.1325492075494051,1.258126974105835,1.0430225014686585
nam_precond,3200,1,0.9813491106033325,0.009332285262644291,0.010123289190232754,0.036188220261693965,1.3527748584747314,1.0394167399406433
nam_precond,3200,6,0.9791576862335205,0.004408865235745907,0.0009829483460634947,0.20550520509682993,1.0924595594406128,1.0199630546569824
nam_precond,3200,4,0.9756429195404053,0.027014752849936485,0.0364772267639637,-0.16979541479228522,1.6692421436309814,1.0457881116867065
nam_precond,3200,8,0.9690448641777039,0.0029407378751784563,0.0004848464159294963,0.31340780216375974,0.9268858432769775,0.9677375340461731
nam_precond,3200,5,0.9711456298828125,0.01166629046201706,0.007518666796386242,0.012357195058719721,1.3046687841415405,0.9934786343574524
nam_precond,3200,3,0.9887442588806152,0.007699784357100725,0.0005104990559630096,0.4296569402999119,1.0793592929840088,0.9600427150726318
nam_precond,3200,7,0.9697698354721069,0.007557815872132778,0.0024737464264035225,0.091649304276127,1.1748182773590088,1.0016402888298035
nam_precond,3200,9,0.9772432446479797,0.0032316786237061024,1.3772012152912794e-06,0.32274002095033166,1.0005121231079102,1.0403193950653076
nam_precond,6400,0,0.973965585231781,0.008246676996350288,0.009242148138582706,0.06236848748805575,1.3379024267196655,1.0418931317329407
nam_precond,6400,1,0.9696524143218994,0.0009112269035540521,0.002073579002171755,0.2442793156869627,0.8409714698791504,0.9930691599845887
nam_precond,6400,3,0.9926683306694031,0.005617392715066671,0.026486406102776527,0.08323697361522836,1.5719724893569946,1.01112499833107
nam_precond,6400,4,0.9789962768554688,0.0038550416938960552,0.001869184779934585,0.14128969395005714,0.848274827003479,1.0014367806911468
nam_precond,6400,7,0.9722557663917542,0.001562286401167512,0.0003777880046982318,0.27659875649302185,1.0673282146453857,1.0193524515628816
nam_precond,6400,6,0.972362220287323,0.009434333071112633,0.010376215912401676,0.04015521580133778,1.3574676513671875,0.9732267522811889
nam_precond,6400,2,0.9790085554122925,0.004829764366149902,0.0017901455285027623,0.1287913055123644,1.1482805013656616,1.0046735274791718
nam_precond,6400,5,0.985453188419342,0.0052704173140227795,0.0037514655850827694,0.18963669946370657,1.2139471769332886,0.9976618039608002
nam_precond,6400,8,0.9805201888084412,0.02629382349550724,0.0515243299305439,-0.15116012954183367,1.7963274717330933,1.0385687303543092
nam_precond,6400,9,0.9694975018501282,0.0010368608636781573,0.0011297411983832717,0.27039202341160046,0.8820650577545166,1.0258427381515502
nam_precond,12800,0,0.9722458720207214,0.0046935901045799255,8.683263149578124e-05,0.16740395151721543,1.0317966938018799,1.0036566466093064
nam_precond,12800,6,0.9730197191238403,0.002928374568000436,0.004719937685877085,0.32806686543953073,0.7587082982063293,1.0024506944417952
nam_precond,12800,2,0.9746875166893005,0.0030296635814011097,0.0032371662091463804,0.14435315904585794,1.1996653079986572,0.9914595794677734
nam_precond,12800,3,0.9709851145744324,0.006986634340137243,0.012038812972605228,0.06331056547046543,1.3856534957885742,1.0183994990587235
nam_precond,12800,9,0.9720934629440308,0.004956647288054228,5.9968242567265406e-05,0.10380366705690917,1.0266661643981934,1.0265384083986282
nam_precond,12800,5,0.9904038906097412,0.012158670462667942,0.0011423323303461075,0.18873235457703738,0.8826746940612793,1.0181196546554565
nam_precond,12800,4,0.9674941301345825,0.002330378396436572,0.0002967294421978295,0.1833339903387969,1.0603950023651123,0.9979054081439972
nam_precond,12800,7,0.9790434837341309,0.0011957287788391113,0.006772584747523069,0.25434821129147034,0.7112038731575012,1.008312292098999
nam_precond,12800,8,0.9753479957580566,0.004124816507101059,0.001764771994203329,0.21307220768910382,1.1459088325500488,0.9829173266887665
nam_precond,12800,1,0.9729511141777039,0.002233020728453994,0.002001642482355237,0.36950020915694487,0.8427544832229614,0.9968391293287278
nam_precond,25600,2,0.9779423475265503,0.007445124443620443,0.006912874989211559,0.09656601750482376,1.2920509576797485,1.0159838876128198
nam_precond,25600,0,0.9811742901802063,0.003444335889071226,0.010499409399926662,0.19131842594042012,1.359655499458313,1.0328465259075166
nam_precond,25600,7,0.9672290086746216,0.002283241366967559,0.00044446683023124933,0.18624701355342327,0.9259669184684753,1.0118665233254434
nam_precond,25600,1,0.9710415005683899,0.0012857419205829501,0.0033727367408573627,0.32983738332070317,0.79591965675354,1.0001410695910453
nam_precond,25600,3,0.9725215435028076,0.0020863162353634834,0.0018348584417253733,0.1936508201208047,1.1505345106124878,1.0081784808635712
nam_precond,25600,4,0.9690696597099304,0.0014232051325961947,0.0005832973984070122,0.19559305301070112,1.0847023725509644,0.9977356976270676
nam_precond,25600,9,0.9761454463005066,0.004148878622800112,0.008359169587492943,0.12871907447303124,1.3213595151901245,0.9938129511475563
nam_precond,25600,5,0.979718029499054,0.0005729056429117918,0.002306669717654586,0.29185714202335167,1.1687877178192139,1.0133495315909387
nam_precond,25600,8,0.9750983119010925,0.0005692294798791409,0.001223609666340053,0.28039381168970123,0.8771433234214783,1.0024263963103295
nam_precond,25600,6,0.9782245755195618,0.0008600022993050516,0.007259125355631113,0.25134982125044353,1.2993799448013306,1.0012597075104714
nam_precond,51200,1,0.9757511019706726,0.0014506407314911485,0.0001678203116171062,0.2851005463601297,1.0454556941986084,0.9987430331110955
nam_precond,51200,2,0.9713659286499023,0.00222560646943748,0.0007597514777444303,0.16694524757574256,0.9032238125801086,1.0010065402090549
nam_precond,51200,5,0.968315839767456,0.0004757861897815019,0.0018275511683896184,0.28521450895789174,0.8499932289123535,1.0042326693981887
nam_precond,51200,3,0.9842119216918945,0.0016318486304953694,0.00198846822604537,0.267033712066834,1.1566144227981567,1.0124885840713977
