model,effect,metric,value,n,q
covar,fz,mspe,0.003154052421450615,12800,512
covar,fz,bias2,9.353007612844522e-07,12800,512
covar,fz,var,0.003153117373585701,12800,512
posthoc_xfit,y,mspe,1.00358247756958,12800,512
posthoc_xfit,y,bias2,1.0024653673171997,12800,512
posthoc_xfit,y,var,0.0011171273654326797,12800,512
posthoc_xfit,fx,mspe,0.0014458823716267943,12800,512
posthoc_xfit,fx,bias2,0.0002750708954408765,12800,512
posthoc_xfit,fx,var,0.001170811359770596,12800,512
posthoc_xfit,fr,mspe,0.021284906193614006,12800,512
posthoc_xfit,fr,bias2,0.020114097744226456,12800,512
posthoc_xfit,fr,var,0.001170811359770596,12800,512
posthoc_xfit,fz,mspe,0.000284276669844985,12800,512
posthoc_xfit,fz,bias2,8.12694509022549e-07,12800,512
posthoc_xfit,fz,var,0.0002834639744833112,12800,512
covar,y,mspe,1.0114763975143433,12800,64
covar,y,bias2,1.0089185237884521,12800,64
covar,y,var,0.0025578364729881287,12800,64
covar,fx,mspe,0.005241557490080595,12800,64
covar,fx,bias2,0.0027093947865068913,12800,64
covar,fx,var,0.002532163169234991,12800,64
covar,fr,mspe,0.036222197115421295,12800,64
covar,fr,bias2,0.03369003161787987,12800,64
covar,fr,var,0.002532163169234991,12800,64
covar,fz,mspe,0.00681034941226244,12800,64
covar,fz,bias2,0.004851852543652058,12800,64
covar,fz,var,0.001958496868610382,12800,64
posthoc_xfit,y,mspe,1.0037527084350586,12800,64
posthoc_xfit,y,bias2,1.0025608539581299,12800,64
posthoc_xfit,y,var,0.0011917748488485813,12800,64
posthoc_xfit,fx,mspe,0.0015419349074363708,12800,64
posthoc_xfit,fx,bias2,0.00031123252119868994,12800,64
posthoc_xfit,fx,var,0.001230702269822359,12800,64
posthoc_xfit,fr,mspe,0.021920867264270782,12800,64
posthoc_xfit,fr,bias2,0.02069016546010971,12800,64
posthoc_xfit,fr,var,0.001230702269822359,12800,64
posthoc_xfit,fz,mspe,0.0002818834036588669,12800,64
posthoc_xfit,fz,bias2,7.813478987372946e-06,12800,64
posthoc_xfit,fz,var,0.00027406992739997804,12800,64
covar,y,mspe,1.0060256719589233,12800,8
covar,y,bias2,1.003364086151123,12800,8
covar,y,var,0.00266168056987226,12800,8
covar,fx,mspe,0.002774938941001892,12800,8
covar,fx,bias2,0.0002734290319494903,12800,8
covar,fx,var,0.002501509850844741,12800,8
covar,fr,mspe,0.02442915178835392,12800,8
covar,fr,bias2,0.021927643567323685,12800,8
covar,fr,var,0.002501509850844741,12800,8
covar,fz,mspe,0.0016573331085965037,12800,8
covar,fz,bias2,0.00037708767922595143,12800,8
covar,fz,var,0.0012802451383322477,12800,8
posthoc_xfit,y,mspe,1.0044286251068115,12800,8
posthoc_xfit,y,bias2,1.0035226345062256,12800,8
posthoc_xfit,y,var,0.000905890017747879,12800,8
posthoc_xfit,fx,mspe,0.001475092489272356,12800,8
posthoc_xfit,fx,bias2,0.0005808197893202305,12800,8
posthoc_xfit,fx,var,0.0008942726999521255,12800,8
posthoc_xfit,fr,mspe,0.022008666768670082,12800,8
posthoc_xfit,fr,bias2,0.021114392206072807,12800,8
posthoc_xfit,fr,var,0.0008942726999521255,12800,8
posthoc_xfit,fz,mspe,0.00024034373927861452,12800,8
posthoc_xfit,fz,bias2,9.112332008953672e-06,12800,8
posthoc_xfit,fz,var,0.00023123141727410257,12800,8
covar,y,mspe,1.0558851957321167,1600,1024
covar,y,bias2,1.0392738580703735,1600,1024
covar,y,var,0.016611412167549133,1600,1024
covar,fx,mspe,0.052772220224142075,1600,1024
covar,fx,bias2,0.032979536801576614,1600,1024
covar,fx,var,0.01979268528521061,1600,1024
covar,fr,mspe,0.11266084760427475,1600,1024
covar,fr,bias2,0.09286815673112869,1600,1024
covar,fr,var,0.01979268528521061,1600,1024
covar,fz,mspe,0.0729001834988594,1600,1024
covar,fz,bias2,0.052974291145801544,1600,1024
covar,fz,var,0.01992589421570301,1600,1024
posthoc_xfit,y,mspe,1.0109554529190063,1600,1024
posthoc_xfit,y,bias2,1.0052508115768433,1600,1024
posthoc_xfit,y,var,0.005704690236598253,1600,1024
posthoc_xfit,fx,mspe,0.006792034953832626,1600,1024
posthoc_xfit,fx,bias2,0.001917520770803094,1600,1024
posthoc_xfit,fx,var,0.004874514415860176,1600,1024
posthoc_xfit,fr,mspe,0.02935594506561756,1600,1024
posthoc_xfit,fr,bias2,0.024481432512402534,1600,1024
posthoc_xfit,fr,var,0.004874514415860176,1600,1024
posthoc_xfit,fz,mspe,0.002447743434458971,1600,1024
posthoc_xfit,fz,bias2,6.745337304892018e-05,1600,1024
posthoc_xfit,fz,var,0.0023802900686860085,1600,1024
covar,y,mspe,1.0558663606643677,1600,128
covar,y,bias2,1.0374218225479126,1600,128
covar,y,var,0.018444526940584183,1600,128
covar,fx,mspe,0.05440204590559006,1600,128
covar,fx,bias2,0.03140903636813164,1600,128
covar,fx,var,0.02299300953745842,1600,128
covar,fr,mspe,0.11338142305612564,1600,128
covar,fr,bias2,0.09038840979337692,1600,128
covar,fr,var,0.02299300953745842,1600,128
covar,fz,mspe,0.0767337754368782,1600,128
covar,fz,bias2,0.05234750360250473,1600,128
covar,fz,var,0.02438627928495407,1600,128
posthoc_xfit,y,mspe,1.0130428075790405,1600,128
posthoc_xfit,y,bias2,1.0064448118209839,1600,128
posthoc_xfit,y,var,0.006597976665943861,1600,128
posthoc_xfit,fx,mspe,0.008433456532657146,1600,128
posthoc_xfit,fx,bias2,0.0026882404927164316,1600,128
posthoc_xfit,fx,var,0.005745215807110071,1600,128
posthoc_xfit,fr,mspe,0.03395155444741249,1600,128
posthoc_xfit,fr,bias2,0.028206339105963707,1600,128
posthoc_xfit,fr,var,0.005745215807110071,1600,128
posthoc_xfit,fz,mspe,0.002903131302446127,1600,128
posthoc_xfit,fz,bias2,0.00036394858034327626,1600,128
posthoc_xfit,fz,var,0.0025391830131411552,1600,128
covar,y,mspe,1.0650683641433716,1600,16
covar,y,bias2,1.0444791316986084,1600,16
covar,y,var,0.020589163526892662,1600,16
covar,fx,mspe,0.0638931542634964,1600,16
covar,fx,bias2,0.0393143855035305,1600,16
covar,fx,var,0.024578774347901344,1600,16
covar,fr,mspe,0.12742190062999725,1600,16
covar,fr,bias2,0.10284313559532166,1600,16
covar,fr,var,0.024578774347901344,1600,16
covar,fz,mspe,0.08988087624311447,1600,16
covar,fz,bias2,0.06380608677864075,1600,16
covar,fz,var,0.026074793189764023,1600,16
posthoc_xfit,y,mspe,1.012764811515808,1600,16
posthoc_xfit,y,bias2,1.006988525390625,1600,16
posthoc_xfit,y,var,0.005776379257440567,1600,16
posthoc_xfit,fx,mspe,0.0072465152479708195,1600,16
posthoc_xfit,fx,bias2,0.0024471294600516558,1600,16
posthoc_xfit,fx,var,0.00479938555508852,1600,16
posthoc_xfit,fr,mspe,0.03274477645754814,1600,16
posthoc_xfit,fr,bias2,0.027945391833782196,1600,16
posthoc_xfit,fr,var,0.00479938555508852,1600,16
posthoc_xfit,fz,mspe,0.0026422496885061264,1600,16
posthoc_xfit,fz,bias2,0.00037124575464986265,1600,16
posthoc_xfit,fz,var,0.0022710037883371115,1600,16
covar,y,mspe,1.033177375793457,1600,2
covar,y,bias2,1.0198558568954468,1600,2
covar,y,var,0.013321422040462494,1600,2
covar,fx,mspe,0.022341489791870117,1600,2
covar,fx,bias2,0.009833036921918392,1600,2
covar,fx,var,0.012508454732596874,1600,2
covar,fr,mspe,0.06334477663040161,1600,2
covar,fr,bias2,0.05083632469177246,1600,2
covar,fr,var,0.012508454732596874,1600,2
covar,fz,mspe,0.03127967193722725,1600,2
covar,fz,bias2,0.021004248410463333,1600,2
covar,fz,var,0.01027542632073164,1600,2
posthoc_xfit,y,mspe,1.0241847038269043,1600,2
posthoc_xfit,y,bias2,1.018324375152588,1600,2
posthoc_xfit,y,var,0.005860303528606892,1600,2
posthoc_xfit,fx,mspe,0.018292639404535294,1600,2
posthoc_xfit,fx,bias2,0.013127612881362438,1600,2
posthoc_xfit,fx,var,0.005165026057511568,1600,2
posthoc_xfit,fr,mspe,0.05284205824136734,1600,2
posthoc_xfit,fr,bias2,0.04767703637480736,1600,2
posthoc_xfit,fr,var,0.005165026057511568,1600,2
posthoc_xfit,fz,mspe,0.004627174697816372,1600,2
posthoc_xfit,fz,bias2,0.002598073100671172,1600,2
posthoc_xfit,fz,var,0.0020291015971451998,1600,2
covar,y,mspe,1.0585033893585205,1600,256
covar,y,bias2,1.0331400632858276,1600,256
covar,y,var,0.025363212451338768,1600,256
covar,fx,mspe,0.04790924862027168,1600,256
covar,fx,bias2,0.019526876509189606,1600,256
covar,fx,var,0.028382375836372375,1600,256
covar,fr,mspe,0.09684279561042786,1600,256
covar,fr,bias2,0.06846041977405548,1600,256
covar,fr,var,0.028382375836372375,1600,256
covar,fz,mspe,0.05721580982208252,1600,256
covar,fz,bias2,0.038034867495298386,1600,256
covar,fz,var,0.019180942326784134,1600,256
posthoc_xfit,y,mspe,1.0127900838851929,1600,256
posthoc_xfit,y,bias2,1.005161166191101,1600,256
posthoc_xfit,y,var,0.007628967985510826,1600,256
posthoc_xfit,fx,mspe,0.008864841423928738,1600,256
posthoc_xfit,fx,bias2,0.0019384670304134488,1600,256
posthoc_xfit,fx,var,0.006926374509930611,1600,256
posthoc_xfit,fr,mspe,0.03110983595252037,1600,256
posthoc_xfit,fr,bias2,0.02418346144258976,1600,256
posthoc_xfit,fr,var,0.006926374509930611,1600,256
