model,effect,metric,value,bz,n
posthoc_orth_xfit,fx,bias2,0.05425824224948883,1.5,12800
posthoc_orth_xfit,fx,var,0.007017148658633232,1.5,12800
posthoc_orth_xfit,fr,mspe,0.042948875576257706,1.5,12800
posthoc_orth_xfit,fr,bias2,0.03593172878026962,1.5,12800
posthoc_orth_xfit,fr,var,0.007017148658633232,1.5,12800
posthoc_orth_xfit,fz,mspe,0.468971848487854,1.5,12800
posthoc_orth_xfit,fz,bias2,0.46869805455207825,1.5,12800
posthoc_orth_xfit,fz,var,0.0002737973118200898,1.5,12800
posthoc_xfit,y,mspe,1.670740008354187,2,12800
posthoc_xfit,y,bias2,1.6609729528427124,2,12800
posthoc_xfit,y,var,0.009766913950443268,2,12800
posthoc_xfit,fx,mspe,0.07558918744325638,2,12800
posthoc_xfit,fx,bias2,0.06571955978870392,2,12800
posthoc_xfit,fx,var,0.009869634173810482,2,12800
posthoc_xfit,fr,mspe,0.09565349668264389,2,12800
posthoc_xfit,fr,bias2,0.08578386157751083,2,12800
posthoc_xfit,fr,var,0.009869634173810482,2,12800
posthoc_xfit,fz,mspe,0.8131217956542969,2,12800
posthoc_xfit,fz,bias2,0.8122441172599792,2,12800
posthoc_xfit,fz,var,0.0008776768809184432,2,12800
posthoc_orth_xfit,y,mspe,1.672611951828003,2,12800
posthoc_orth_xfit,y,bias2,1.6624449491500854,2,12800
posthoc_orth_xfit,y,var,0.010167045518755913,2,12800
posthoc_orth_xfit,fx,mspe,0.09491003304719925,2,12800
posthoc_orth_xfit,fx,bias2,0.08504997938871384,2,12800
posthoc_orth_xfit,fx,var,0.009860052727162838,2,12800
posthoc_orth_xfit,fr,mspe,0.0769246518611908,2,12800
posthoc_orth_xfit,fr,bias2,0.06706459820270538,2,12800
posthoc_orth_xfit,fr,var,0.009860052727162838,2,12800
posthoc_orth_xfit,fz,mspe,0.8219287395477295,2,12800
posthoc_orth_xfit,fz,bias2,0.8215233087539673,2,12800
posthoc_orth_xfit,fz,var,0.0004055140889249742,2,12800
posthoc_xfit,y,mspe,2.0662426948547363,2.5,12800
posthoc_xfit,y,bias2,2.0519793033599854,2.5,12800
posthoc_xfit,y,var,0.014263305813074112,2.5,12800
posthoc_xfit,fx,mspe,0.1183401495218277,2.5,12800
posthoc_xfit,fx,bias2,0.10392722487449646,2.5,12800
posthoc_xfit,fx,var,0.01441292092204094,2.5,12800
posthoc_xfit,fr,mspe,0.1387442797422409,2.5,12800
