n,bz,cv1,p,q,model,effect,metric,value,experiment_folder
200,1.0,0.8,1,32,posthoc_orth_lam0,fx,bias2,0.024224915,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
200,1.0,0.8,1,32,posthoc_orth_lam0,fx,var,1.0615661,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
200,1.0,0.8,1,32,posthoc_orth_lam0,fz,mspe,0.029702453,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
200,1.0,0.8,1,32,posthoc_orth_lam0,fz,bias2,0.015499568,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
200,1.0,0.8,1,32,posthoc_orth_lam0,fz,var,0.014202887,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
200,1.0,0.8,1,32,posthoc_orth_lam0,fr,mspe,1.0686482,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
200,1.0,0.8,1,32,posthoc_orth_lam0,fr,bias2,0.007082003,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
200,1.0,0.8,1,32,posthoc_orth_lam0,fr,var,1.0615661,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
200,1.0,0.8,1,32,posthoc_web,y,mspe,1.2367724,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
200,1.0,0.8,1,32,posthoc_web,y,bias2,1.20867,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
200,1.0,0.8,1,32,posthoc_web,y,var,0.028102448,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
200,1.0,0.8,1,32,posthoc_web,fx,mspe,0.04043167,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
200,1.0,0.8,1,32,posthoc_web,fx,bias2,0.024923058,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
200,1.0,0.8,1,32,posthoc_web,fx,var,0.015508615,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
200,1.0,0.8,1,32,posthoc_web,fz,mspe,0.07795459,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
200,1.0,0.8,1,32,posthoc_web,fz,bias2,0.07795459,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
200,1.0,0.8,1,32,posthoc_web,fz,var,0.0,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
200,1.0,0.8,1,32,posthoc_web,fr,mspe,0.021803856,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
200,1.0,0.8,1,32,posthoc_web,fr,bias2,0.006295242,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
200,1.0,0.8,1,32,posthoc_web,fr,var,0.015508615,n=200_bz=1.0_cv1=0.8_p=1_q=32_20251022-160149
25600,1.0,0.8,1,32,base,y,mspe,1.0170058,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,base,y,bias2,1.0165311,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,base,y,var,0.00047485714,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,base,fx,mspe,0.07333338,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,base,fx,bias2,0.07292284,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,base,fx,var,0.00041053552,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,base,fz,mspe,0.07795459,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,base,fz,bias2,0.07795459,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,base,fz,var,0.0,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,base,fr,mspe,0.16593648,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,base,fr,bias2,0.16552597,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,base,fr,var,0.00041053552,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc,y,mspe,1.0032343,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc,y,bias2,1.0025958,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc,y,var,0.00063844153,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc,fx,mspe,0.0017137578,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc,fx,bias2,5.5701643e-05,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc,fx,var,0.001658056,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc,fz,mspe,0.0013048047,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc,fz,bias2,1.9525516e-05,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc,fz,var,0.0012852793,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc,fr,mspe,0.022450907,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc,fr,bias2,0.020792851,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc,fr,var,0.001658056,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_lam0,y,mspe,1.0034132,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_lam0,y,bias2,1.0025492,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_lam0,y,var,0.0008640316,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_lam0,fx,mspe,0.0019232787,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_lam0,fx,bias2,3.719651e-05,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_lam0,fx,var,0.0018860821,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_lam0,fz,mspe,0.0013089635,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_lam0,fz,bias2,1.6656279e-05,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_lam0,fz,var,0.0012923072,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_lam0,fr,mspe,0.02257262,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_lam0,fr,bias2,0.020686539,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_lam0,fr,var,0.0018860821,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth,y,mspe,1.0032344,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth,y,bias2,1.0025958,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth,y,var,0.00063842855,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth,fx,mspe,0.02001959,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth,fx,bias2,0.019533083,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth,fx,var,0.00048650827,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth,fz,mspe,0.019614555,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth,fz,bias2,0.019513192,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth,fz,var,0.00010136293,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth,fr,mspe,0.000522062,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth,fr,bias2,3.555371e-05,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth,fr,var,0.00048650827,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth_lam0,y,mspe,1.0035013,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth_lam0,y,bias2,1.0025977,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth_lam0,y,var,0.00090365496,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth_lam0,fx,mspe,0.02028897,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth_lam0,fx,bias2,0.01953838,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth_lam0,fx,var,0.00075058953,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth_lam0,fz,mspe,0.019618427,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth_lam0,fz,bias2,0.01951705,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth_lam0,fz,var,0.00010137687,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth_lam0,fr,mspe,0.00077021075,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth_lam0,fr,bias2,1.9621197e-05,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_orth_lam0,fr,var,0.00075058953,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_web,y,mspe,1.2130426,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_web,y,bias2,1.2126263,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_web,y,var,0.00041615166,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_web,fx,mspe,0.024444416,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_web,fx,bias2,0.024126124,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_web,fx,var,0.00031829276,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_web,fz,mspe,0.07795459,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_web,fz,bias2,0.07795459,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_web,fz,var,0.0,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_web,fr,mspe,0.0046655997,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_web,fr,bias2,0.004347307,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
25600,1.0,0.8,1,32,posthoc_web,fr,var,0.00031829276,n=25600_bz=1.0_cv1=0.8_p=1_q=32_20251022-164708
3200,1.0,0.8,1,32,base,y,mspe,1.0203303,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,base,y,bias2,1.0176677,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,base,y,var,0.0026626026,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,base,fx,mspe,0.0751774,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,base,fx,bias2,0.07297619,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,base,fx,var,0.0022012072,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,base,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,base,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,base,fz,var,0.0,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,base,fr,mspe,0.16763076,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,base,fr,bias2,0.16542958,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,base,fr,var,0.0022012072,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc,y,mspe,1.009397,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc,y,bias2,1.0052532,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc,y,var,0.0041437973,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc,fx,mspe,0.016198507,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc,fx,bias2,0.0017620064,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc,fx,var,0.014436499,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc,fz,mspe,0.014202164,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc,fz,bias2,0.0014973176,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc,fz,var,0.012704846,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc,fr,mspe,0.04644538,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc,fr,bias2,0.032008875,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc,fr,var,0.014436499,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_lam0,y,mspe,1.0194325,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_lam0,y,bias2,1.0039153,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_lam0,y,var,0.01551723,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_lam0,fx,mspe,0.024033163,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_lam0,fx,bias2,0.00019831896,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_lam0,fx,var,0.023834845,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_lam0,fz,mspe,0.010628726,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_lam0,fz,bias2,4.601079e-05,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_lam0,fz,var,0.010582716,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_lam0,fr,mspe,0.045055687,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_lam0,fr,bias2,0.02122084,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_lam0,fr,var,0.023834845,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth,y,mspe,1.0093834,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth,y,bias2,1.0051988,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth,y,var,0.0041844286,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth,fx,mspe,0.022609884,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth,fx,bias2,0.019701473,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth,fx,var,0.0029084098,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth,fz,mspe,0.020341888,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth,fz,bias2,0.019395638,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth,fz,var,0.0009462496,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth,fr,mspe,0.0031860813,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth,fr,bias2,0.00027767147,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth,fr,var,0.0029084098,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth_lam0,y,mspe,1.0191225,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth_lam0,y,bias2,1.0035478,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth_lam0,y,var,0.015574567,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth_lam0,fx,mspe,0.03434735,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth_lam0,fx,bias2,0.019979978,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth_lam0,fx,var,0.014367374,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth_lam0,fz,mspe,0.020452634,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth_lam0,fz,bias2,0.019503867,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth_lam0,fz,var,0.00094876805,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth_lam0,fr,mspe,0.014568264,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth_lam0,fr,bias2,0.00020088948,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_orth_lam0,fr,var,0.014367374,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_web,y,mspe,1.2155889,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_web,y,bias2,1.2133974,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_web,y,var,0.002191571,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_web,fx,mspe,0.025908029,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_web,fx,bias2,0.02436139,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_web,fx,var,0.0015466375,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_web,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_web,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_web,fz,var,0.0,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_web,fr,mspe,0.0062258085,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_web,fr,bias2,0.0046791714,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
3200,1.0,0.8,1,32,posthoc_web,fr,var,0.0015466375,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-161551
400,1.0,0.8,1,32,base,y,mspe,1.0359788,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,base,y,bias2,1.0178643,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,base,y,var,0.01811444,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,base,fx,mspe,0.078931235,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,base,fx,bias2,0.06396402,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,base,fx,var,0.014967218,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,base,fz,mspe,0.07795459,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,base,fz,bias2,0.07795459,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,base,fz,var,0.0,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,base,fr,mspe,0.1661011,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,base,fr,bias2,0.15113388,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,base,fr,var,0.014967218,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc,y,mspe,1.0338506,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc,y,bias2,1.0110393,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc,y,var,0.022811402,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc,fx,mspe,0.06952047,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc,fx,bias2,0.029898625,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc,fx,var,0.039621852,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc,fz,mspe,0.061379176,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc,fz,bias2,0.0302448,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc,fz,var,0.031134378,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc,fr,mspe,0.13437818,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc,fr,bias2,0.09475632,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc,fr,var,0.039621852,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc_lam0,y,mspe,1.2594438,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc_lam0,y,bias2,1.0024691,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc_lam0,y,var,0.25697476,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc_lam0,fx,mspe,0.34206218,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc_lam0,fx,bias2,0.0027816347,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc_lam0,fx,var,0.33928058,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc_lam0,fz,mspe,0.10964404,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc_lam0,fz,bias2,0.00012470045,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc_lam0,fz,var,0.10951935,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc_lam0,fr,mspe,0.362508,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc_lam0,fr,bias2,0.023227444,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc_lam0,fr,var,0.33928058,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc_orth,y,mspe,1.0339434,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc_orth,y,bias2,1.0108949,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
400,1.0,0.8,1,32,posthoc_orth,y,var,0.023048414,n=400_bz=1.0_cv1=0.8_p=1_q=32_20251022-160447
