setting,sim_id,method,mspe_fx,mspe_fr,mspe_y,mean_fx_hat,var_fx_hat,n_total,outcome_type,q,bz,cv1
fig1b_gauss_bz1,0,base_full,0.024185538291931152,0.0809173658490181,1.0395126342773438,0.006558008957654238,0.14433780312538147,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,0,base_half,0.033722586929798126,0.09801910072565079,1.0382527112960815,-3.1516552553512156e-05,0.15893755853176117,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,0,posthoc,0.030443405732512474,0.017679791897535324,1.0322033166885376,0.02058444172143936,0.0516771525144577,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,0,posthoc_same_sample,0.02385842613875866,0.07795922458171844,1.031960368156433,0.006877639330923557,0.1329774260520935,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,1,base_full,0.12878641486167908,0.24264472723007202,1.0358302593231201,-0.0289944838732481,0.33025220036506653,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,1,base_half,0.06445618718862534,0.15099585056304932,1.021234154701233,-0.024892568588256836,0.24106259644031525,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,1,posthoc,0.032844267785549164,0.09468530863523483,1.033197045326233,0.02118474245071411,0.14263753592967987,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,1,posthoc_same_sample,0.1312434822320938,0.24588161706924438,1.0353095531463623,-0.028852345421910286,0.32940152287483215,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,2,base_full,0.13930962979793549,0.25655192136764526,1.0337086915969849,0.05982084199786186,0.4051450490951538,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,2,base_half,0.1592937409877777,0.27770501375198364,1.053486704826355,0.047476839274168015,0.4515116214752197,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,2,posthoc,0.06325753778219223,0.145659938454628,1.069929838180542,0.049263857305049896,0.2555905282497406,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,2,posthoc_same_sample,0.037455614656209946,0.10496664047241211,1.019726276397705,0.04418027773499489,0.22842617332935333,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,3,base_full,0.08307579159736633,0.1783575862646103,1.0243057012557983,0.025597719475626945,0.23866716027259827,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,3,base_half,0.08101115375757217,0.1724845916032791,1.0154494047164917,0.09802433103322983,0.2431853860616684,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,3,posthoc,0.42678532004356384,0.6143977642059326,1.0885013341903687,-0.09353059530258179,0.7538106441497803,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,3,posthoc_same_sample,0.05467062070965767,0.13435743749141693,1.0273678302764893,0.022122204303741455,0.19365325570106506,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,4,base_full,0.10360785573720932,0.20512133836746216,1.0219037532806396,-0.0686468631029129,0.2561204433441162,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,4,base_half,0.08479547500610352,0.16992321610450745,1.039304494857788,-0.0895497128367424,0.24613210558891296,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,4,posthoc,0.24095645546913147,0.14024388790130615,1.0496151447296143,0.03294074162840843,0.2875610291957855,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,4,posthoc_same_sample,0.037049390375614166,0.07036761939525604,1.0276825428009033,-0.029376687481999397,0.0578254796564579,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,5,base_full,0.06969835609197617,0.1570831835269928,1.0188233852386475,0.06414838135242462,0.22608165442943573,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,5,base_half,0.04536272957921028,0.09077651798725128,1.0730797052383423,-0.010673081502318382,0.07125584781169891,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,5,posthoc,0.07765765488147736,0.16822780668735504,1.0303997993469238,0.07104222476482391,0.22529788315296173,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,5,posthoc_same_sample,0.06002851575613022,0.12429097294807434,1.0682549476623535,0.06689438223838806,0.1889493614435196,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,6,base_full,0.06148198992013931,0.1403646320104599,1.062942624092102,-0.049637243151664734,0.3000258207321167,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,6,base_half,0.02967137284576893,0.08410719782114029,1.0840787887573242,-0.06517456471920013,0.19675104320049286,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,6,posthoc,0.009212556295096874,0.007844096049666405,1.0055490732192993,-0.009424750693142414,0.09444423764944077,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,6,posthoc_same_sample,0.07041808217763901,0.130598247051239,1.1058259010314941,-0.030005665495991707,0.30193668603897095,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,7,base_full,0.08903873711824417,0.18546076118946075,1.0287251472473145,-0.023012083023786545,0.3424827456474304,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,7,base_half,0.010068838484585285,0.04046064242720604,1.0841983556747437,-0.050331391394138336,0.13093838095664978,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,7,posthoc,0.008043793961405754,0.03905858099460602,1.0367834568023682,0.03167377784848213,0.16557864844799042,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,7,posthoc_same_sample,0.030600976198911667,0.024345140904188156,1.0657551288604736,-0.031564947217702866,0.1301327347755432,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,8,base_full,0.1570855677127838,0.28308069705963135,1.0332942008972168,-0.04427991062402725,0.3904728293418884,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,8,base_half,0.2194201648235321,0.3596181869506836,1.0702898502349854,-0.011061495169997215,0.40467819571495056,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,8,posthoc,0.05880499258637428,0.1373179852962494,1.0598783493041992,0.0333128422498703,0.24312041699886322,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,8,posthoc_same_sample,0.011018937453627586,0.013451410457491875,1.006032109260559,-0.02677086554467678,0.07202146202325821,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,9,base_full,0.06318319588899612,0.14780206978321075,1.0216515064239502,-0.012477947399020195,0.2747369408607483,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,9,base_half,0.12329189479351044,0.22759929299354553,1.0403962135314941,-0.06896767765283585,0.2993925213813782,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,9,posthoc,0.08833693712949753,0.08565854281187057,1.0928409099578857,0.0030657679308205843,0.004649398848414421,400,continuous,32,1.0,0.8
fig1b_gauss_bz1,9,posthoc_same_sample,0.019092991948127747,0.0613870732486248,1.0132023096084595,-0.0073647405952215195,0.09887541085481644,400,continuous,32,1.0,0.8
fig4a_q4,0,base_full,0.028208432719111443,0.08893486112356186,1.0350855588912964,0.007687209639698267,0.1509968638420105,400,continuous,4,1.0,0.8
fig4a_q4,0,base_half,0.03605732321739197,0.09927528351545334,1.0422897338867188,-0.003089188365265727,0.1382860690355301,400,continuous,4,1.0,0.8
fig4a_q4,0,posthoc,0.02309512160718441,0.016078252345323563,1.024761438369751,0.020292257890105247,0.05063711479306221,400,continuous,4,1.0,0.8
fig4a_q4,0,posthoc_same_sample,0.024876795709133148,0.08049231767654419,1.030678391456604,0.007042663171887398,0.1326759159564972,400,continuous,4,1.0,0.8
