model,effect,metric,value,bz,n
base,fx,var,0.0016012410633265972,1,12800
base,fr,mspe,0.11880696564912796,1,12800
base,fr,bias2,0.11720571666955948,1,12800
base,fr,var,0.0016012410633265972,1,12800
base,fz,mspe,0.07795459032058716,1,12800
base,fz,bias2,0.07795459032058716,1,12800
base,fz,var,0.0,1,12800
posthoc,y,mspe,1.0054439306259155,1,12800
posthoc,y,bias2,1.003237247467041,1,12800
posthoc,y,var,0.0022066987585276365,1,12800
posthoc,fx,mspe,0.00270079099573195,1,12800
posthoc,fx,bias2,0.0004270077624823898,1,12800
posthoc,fx,var,0.0022737830877304077,1,12800
posthoc,fr,mspe,0.0245224516838789,1,12800
posthoc,fr,bias2,0.02224866859614849,1,12800
posthoc,fr,var,0.0022737830877304077,1,12800
posthoc,fz,mspe,0.0008647646754980087,1,12800
posthoc,fz,bias2,3.856099283439107e-05,1,12800
posthoc,fz,var,0.0008262036717496812,1,12800
posthoc_lam0,y,mspe,4.195075988769531,1,12800
posthoc_lam0,y,bias2,1.0286914110183716,1,12800
posthoc_lam0,y,var,3.166384696960449,1,12800
posthoc_lam0,fx,mspe,3.200529098510742,1,12800
posthoc_lam0,fx,bias2,0.03651254251599312,1,12800
posthoc_lam0,fx,var,3.1640167236328125,1,12800
posthoc_lam0,fr,mspe,3.2172651290893555,1,12800
posthoc_lam0,fr,bias2,0.05324866250157356,1,12800
posthoc_lam0,fr,var,3.1640167236328125,1,12800
posthoc_lam0,fz,mspe,0.0012076684506610036,1,12800
posthoc_lam0,fz,bias2,1.6565201804041862e-05,1,12800
posthoc_lam0,fz,var,0.0011911033652722836,1,12800
posthoc_orth,y,mspe,1.0054364204406738,1,12800
posthoc_orth,y,bias2,1.0032315254211426,1,12800
posthoc_orth,y,var,0.0022047075908631086,1,12800
posthoc_orth,fx,mspe,0.02159626968204975,1,12800
posthoc_orth,fx,bias2,0.019819607958197594,1,12800
posthoc_orth,fx,var,0.0017766618402674794,1,12800
posthoc_orth,fr,mspe,0.0021339752711355686,1,12800
posthoc_orth,fr,bias2,0.0003573135763872415,1,12800
posthoc_orth,fr,var,0.0017766618402674794,1,12800
posthoc_orth,fz,mspe,0.02035464346408844,1,12800
posthoc_orth,fz,bias2,0.02006571926176548,1,12800
posthoc_orth,fz,var,0.0002889214956667274,1,12800
posthoc_orth_lam0,y,mspe,3.074331760406494,1,12800
posthoc_orth_lam0,y,bias2,1.0306413173675537,1,12800
posthoc_orth_lam0,y,var,2.0436904430389404,1,12800
posthoc_orth_lam0,fx,mspe,2.08064341545105,1,12800
posthoc_orth_lam0,fx,bias2,0.03734070435166359,1,12800
posthoc_orth_lam0,fx,var,2.0433027744293213,1,12800
posthoc_orth_lam0,fr,mspe,2.0608267784118652,1,12800
posthoc_orth_lam0,fr,bias2,0.017523933202028275,1,12800
posthoc_orth_lam0,fr,var,2.0433027744293213,1,12800
posthoc_orth_lam0,fz,mspe,0.02035476453602314,1,12800
posthoc_orth_lam0,fz,bias2,0.020065708085894585,1,12800
posthoc_orth_lam0,fz,var,0.0002890555770136416,1,12800
posthoc_web,y,mspe,1.5347299575805664,1,12800
posthoc_web,y,bias2,1.5296398401260376,1,12800
posthoc_web,y,var,0.005090012680739164,1,12800
posthoc_web,fx,mspe,0.03957522287964821,1,12800
posthoc_web,fx,bias2,0.03820936381816864,1,12800
posthoc_web,fx,var,0.0013658597599714994,1,12800
posthoc_web,fr,mspe,0.01841995306313038,1,12800
posthoc_web,fr,bias2,0.01705409400165081,1,12800
posthoc_web,fr,var,0.0013658597599714994,1,12800
posthoc_web,fz,mspe,0.07795459032058716,1,12800
posthoc_web,fz,bias2,0.07795459032058716,1,12800
posthoc_web,fz,var,0.0,1,12800
base,y,mspe,1.097802996635437,1.5,12800
base,y,bias2,1.094924807548523,1.5,12800
base,y,var,0.002878183498978615,1.5,12800
base,fx,mspe,0.11218754947185516,1.5,12800
base,fx,bias2,0.11015285551548004,1.5,12800
base,fx,var,0.0020346941892057657,1.5,12800
base,fr,mspe,0.20632629096508026,1.5,12800
base,fr,bias2,0.20429159700870514,1.5,12800
base,fr,var,0.0020346941892057657,1.5,12800
base,fz,mspe,0.1753978282213211,1.5,12800
base,fz,bias2,0.1753978282213211,1.5,12800
base,fz,var,0.0,1.5,12800
posthoc,y,mspe,1.0051687955856323,1.5,12800
posthoc,y,bias2,1.0030007362365723,1.5,12800
posthoc,y,var,0.002168026054278016,1.5,12800
posthoc,fx,mspe,0.0025383755564689636,1.5,12800
posthoc,fx,bias2,0.0003505696658976376,1.5,12800
posthoc,fx,var,0.0021878057159483433,1.5,12800
posthoc,fr,mspe,0.023442571982741356,1.5,12800
posthoc,fr,bias2,0.02125476859509945,1.5,12800
posthoc,fr,var,0.0021878057159483433,1.5,12800
posthoc,fz,mspe,0.000826015486381948,1.5,12800
posthoc,fz,bias2,9.058412615559064e-06,1.5,12800
posthoc,fz,var,0.0008169570355676115,1.5,12800
posthoc_lam0,y,mspe,12.458122253417969,1.5,12800
posthoc_lam0,y,bias2,1.1373404264450073,1.5,12800
posthoc_lam0,y,var,11.320781707763672,1.5,12800
posthoc_lam0,fx,mspe,11.434416770935059,1.5,12800
posthoc_lam0,fx,bias2,0.10883086919784546,1.5,12800
posthoc_lam0,fx,var,11.325586318969727,1.5,12800
posthoc_lam0,fr,mspe,11.455585479736328,1.5,12800
posthoc_lam0,fr,bias2,0.13000091910362244,1.5,12800
posthoc_lam0,fr,var,11.325586318969727,1.5,12800
posthoc_lam0,fz,mspe,0.023600958287715912,1.5,12800
posthoc_lam0,fz,bias2,0.00010557495261309668,1.5,12800
posthoc_lam0,fz,var,0.023495381698012352,1.5,12800
posthoc_orth,y,mspe,1.005143165588379,1.5,12800
posthoc_orth,y,bias2,1.002967119216919,1.5,12800
posthoc_orth,y,var,0.002176034962758422,1.5,12800
posthoc_orth,fx,mspe,0.0215535257011652,1.5,12800
posthoc_orth,fx,bias2,0.019810602068901062,1.5,12800
posthoc_orth,fx,var,0.0017429235158488154,1.5,12800
posthoc_orth,fr,mspe,0.002067585475742817,1.5,12800
posthoc_orth,fr,bias2,0.00032466225093230605,1.5,12800
posthoc_orth,fr,var,0.0017429235158488154,1.5,12800
posthoc_orth,fz,mspe,0.020394759252667427,1.5,12800
posthoc_orth,fz,bias2,0.020065193995833397,1.5,12800
posthoc_orth,fz,var,0.00032956243376247585,1.5,12800
posthoc_orth_lam0,y,mspe,1.9254097938537598,1.5,12800
posthoc_orth_lam0,y,bias2,1.0164462327957153,1.5,12800
posthoc_orth_lam0,y,var,0.9089636206626892,1.5,12800
posthoc_orth_lam0,fx,mspe,0.9382438659667969,1.5,12800
posthoc_orth_lam0,fx,bias2,0.02960941009223461,1.5,12800
posthoc_orth_lam0,fx,var,0.9086344242095947,1.5,12800
posthoc_orth_lam0,fr,mspe,0.9192085266113281,1.5,12800
posthoc_orth_lam0,fr,bias2,0.010574102401733398,1.5,12800
posthoc_orth_lam0,fr,var,0.9086344242095947,1.5,12800
posthoc_orth_lam0,fz,mspe,0.020394032821059227,1.5,12800
posthoc_orth_lam0,fz,bias2,0.02006450667977333,1.5,12800
posthoc_orth_lam0,fz,var,0.00032952637411653996,1.5,12800
posthoc_web,y,mspe,1.9028493165969849,1.5,12800
posthoc_web,y,bias2,1.8969085216522217,1.5,12800
posthoc_web,y,var,0.005940986797213554,1.5,12800
posthoc_web,fx,mspe,0.06262725591659546,1.5,12800
posthoc_web,fx,bias2,0.060862377285957336,1.5,12800
posthoc_web,fx,var,0.0017648800276219845,1.5,12800
posthoc_web,fr,mspe,0.040506504476070404,1.5,12800
posthoc_web,fr,bias2,0.03874163329601288,1.5,12800
posthoc_web,fr,var,0.0017648800276219845,1.5,12800
posthoc_web,fz,mspe,0.1753978282213211,1.5,12800
posthoc_web,fz,bias2,0.1753978282213211,1.5,12800
posthoc_web,fz,var,0.0,1.5,12800
base,y,mspe,1.1565790176391602,2,12800
base,y,bias2,1.1530519723892212,2,12800
base,y,var,0.003526929533109069,2,12800
base,fx,mspe,0.19901055097579956,2,12800
base,fx,bias2,0.19653232395648956,2,12800
base,fx,var,0.0024782558903098106,2,12800
base,fr,mspe,0.31825390458106995,2,12800
base,fr,bias2,0.31577563285827637,2,12800
base,fr,var,0.0024782558903098106,2,12800
base,fz,mspe,0.31181836128234863,2,12800
base,fz,bias2,0.31181836128234863,2,12800
base,fz,var,0.0,2,12800
posthoc,y,mspe,1.005141258239746,2,12800
posthoc,y,bias2,1.0029884576797485,2,12800
posthoc,y,var,0.0021529190707951784,2,12800
posthoc,fx,mspe,0.0025635785423219204,2,12800
posthoc,fx,bias2,0.00037252955371513963,2,12800
posthoc,fx,var,0.0021910490468144417,2,12800
posthoc,fr,mspe,0.023574942722916603,2,12800
posthoc,fr,bias2,0.021383896470069885,2,12800
posthoc,fr,var,0.0021910490468144417,2,12800
posthoc,fz,mspe,0.0009071870008483529,2,12800
posthoc,fz,bias2,9.783073437574785e-06,2,12800
posthoc,fz,var,0.0008974039810709655,2,12800
posthoc_lam0,y,mspe,3.2747726440429688,2,12800
posthoc_lam0,y,bias2,1.0094677209854126,2,12800
posthoc_lam0,y,var,2.2653050422668457,2,12800
posthoc_lam0,fx,mspe,2.3005716800689697,2,12800
posthoc_lam0,fx,bias2,0.021614519879221916,2,12800
posthoc_lam0,fx,var,2.2789571285247803,2,12800
posthoc_lam0,fr,mspe,2.315080165863037,2,12800
posthoc_lam0,fr,bias2,0.03612305223941803,2,12800
posthoc_lam0,fr,var,2.2789571285247803,2,12800
posthoc_lam0,fz,mspe,0.0058263554237782955,2,12800
posthoc_lam0,fz,bias2,0.00016974206664599478,2,12800
posthoc_lam0,fz,var,0.005656614433974028,2,12800
