n,bz,cv1,p,q,model,effect,metric,value,experiment_folder
3200,1.0,0.3,1,32,posthoc_orth,fr,var,0.0030429005,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_orth_lam0,y,mspe,1.018377,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_orth_lam0,y,bias2,1.004678,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_orth_lam0,y,var,0.013698893,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_orth_lam0,fx,mspe,0.020232834,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_orth_lam0,fx,bias2,0.0078331325,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_orth_lam0,fx,var,0.0123997005,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_orth_lam0,fz,mspe,0.007989181,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_orth_lam0,fz,bias2,0.0070555084,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_orth_lam0,fz,var,0.00093367347,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_orth_lam0,fr,mspe,0.015330202,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_orth_lam0,fr,bias2,0.0029305024,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_orth_lam0,fr,var,0.0123997005,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_web,y,mspe,1.1688591,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_web,y,bias2,1.1660022,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_web,y,var,0.0028569896,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_web,fx,mspe,0.018614784,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_web,fx,bias2,0.016344797,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_web,fx,var,0.0022699868,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_web,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_web,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_web,fz,var,0.0,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_web,fr,mspe,0.019216813,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_web,fr,bias2,0.016946828,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.3,1,32,posthoc_web,fr,var,0.0022699868,n=3200_bz=1.0_cv1=0.3_p=1_q=32_20251022-194952
3200,1.0,0.4,1,32,base,y,mspe,1.0654691,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,base,y,bias2,1.0627854,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,base,y,var,0.0026839818,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,base,fx,mspe,0.037725404,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,base,fx,bias2,0.035542116,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,base,fx,var,0.0021832902,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,base,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,base,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,base,fz,var,0.0,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,base,fr,mspe,0.09588159,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,base,fr,bias2,0.0936983,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,base,fr,var,0.0021832902,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc,y,mspe,1.0081259,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc,y,bias2,1.0039885,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc,y,var,0.004137482,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc,fx,mspe,0.0035672996,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc,fx,bias2,0.00010647085,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc,fx,var,0.0034608287,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc,fz,mspe,0.001363985,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc,fz,bias2,7.526146e-06,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc,fz,var,0.0013564589,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc,fr,mspe,0.023633363,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc,fr,bias2,0.02017253,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc,fr,var,0.0034608287,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_lam0,y,mspe,1.0186858,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_lam0,y,bias2,1.0047007,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_lam0,y,var,0.013985285,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_lam0,fx,mspe,0.01349608,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_lam0,fx,bias2,0.00017021708,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_lam0,fx,var,0.013325863,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_lam0,fz,mspe,0.0014016601,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_lam0,fz,bias2,1.0962594e-05,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_lam0,fz,var,0.0013906974,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_lam0,fr,mspe,0.033424206,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_lam0,fr,bias2,0.020098343,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_lam0,fr,var,0.013325863,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth,y,mspe,1.0081203,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth,y,bias2,1.0039835,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth,y,var,0.0041369046,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth,fx,mspe,0.015606111,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth,fx,bias2,0.012723799,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth,fx,var,0.0028823114,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth,fz,mspe,0.013421594,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth,fz,bias2,0.012482102,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth,fz,var,0.0009394911,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth,fr,mspe,0.0037279525,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth,fr,bias2,0.0008456412,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth,fr,var,0.0028823114,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth_lam0,y,mspe,1.0195222,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth_lam0,y,bias2,1.0049435,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth_lam0,y,var,0.01457869,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth_lam0,fx,mspe,0.026366513,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth_lam0,fx,bias2,0.013043843,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth_lam0,fx,var,0.01332267,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth_lam0,fz,mspe,0.013445398,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth_lam0,fz,bias2,0.012505183,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth_lam0,fz,var,0.0009402134,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth_lam0,fr,mspe,0.014162973,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth_lam0,fr,bias2,0.00084030227,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_orth_lam0,fr,var,0.01332267,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_web,y,mspe,1.2031932,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_web,y,bias2,1.2006831,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_web,y,var,0.0025101313,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_web,fx,mspe,0.028760742,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_web,fx,bias2,0.02685368,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_web,fx,var,0.0019070604,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_web,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_web,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_web,fz,var,0.0,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_web,fr,mspe,0.019644659,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_web,fr,bias2,0.0177376,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.4,1,32,posthoc_web,fr,var,0.0019070604,n=3200_bz=1.0_cv1=0.4_p=1_q=32_20251022-195606
3200,1.0,0.5,1,32,base,y,mspe,1.0557323,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,base,y,bias2,1.0530369,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,base,y,var,0.0026951518,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,base,fx,mspe,0.05076008,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,base,fx,bias2,0.048538756,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,base,fx,var,0.0022213238,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,base,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,base,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,base,fz,var,0.0,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,base,fr,mspe,0.119560316,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,base,fr,bias2,0.117339,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,base,fr,var,0.0022213238,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc,y,mspe,1.0082204,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc,y,bias2,1.0039763,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc,y,var,0.0042441026,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc,fx,mspe,0.004195035,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc,fx,bias2,0.00013647939,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc,fx,var,0.0040585557,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc,fz,mspe,0.002052156,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc,fz,bias2,1.1783674e-05,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc,fz,var,0.0020403725,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc,fr,mspe,0.024543403,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc,fr,bias2,0.020484846,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc,fr,var,0.0040585557,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_lam0,y,mspe,1.0204692,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_lam0,y,bias2,1.005745,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_lam0,y,var,0.014724062,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_lam0,fx,mspe,0.014725058,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_lam0,fx,bias2,0.00016032993,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_lam0,fx,var,0.014564727,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_lam0,fz,mspe,0.0021323755,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_lam0,fz,bias2,5.93239e-06,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_lam0,fz,var,0.0021264432,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_lam0,fr,mspe,0.03456802,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_lam0,fr,bias2,0.020003287,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_lam0,fr,var,0.014564727,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth,y,mspe,1.0082191,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth,y,bias2,1.0039742,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth,y,var,0.004245019,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth,fx,mspe,0.022667209,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth,fx,bias2,0.01968764,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth,fx,var,0.0029795675,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth,fz,mspe,0.020421803,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth,fz,bias2,0.019473929,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth,fz,var,0.0009478733,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth,fr,mspe,0.0031061058,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth,fr,bias2,0.00012653811,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth,fr,var,0.0029795675,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth_lam0,y,mspe,1.0195646,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth_lam0,y,bias2,1.0050975,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth_lam0,y,var,0.014467087,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth_lam0,fx,mspe,0.03319755,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth_lam0,fx,bias2,0.019969296,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth_lam0,fx,var,0.01322825,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth_lam0,fz,mspe,0.020452637,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth_lam0,fz,bias2,0.01950387,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth_lam0,fz,var,0.0009487684,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth_lam0,fr,mspe,0.013416763,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth_lam0,fr,bias2,0.00018851232,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_orth_lam0,fr,var,0.01322825,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_web,y,mspe,1.2417784,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_web,y,bias2,1.2393126,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_web,y,var,0.0024658057,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_web,fx,mspe,0.040461916,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_web,fx,bias2,0.03861779,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_web,fx,var,0.00184413,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_web,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_web,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_web,fz,var,0.0,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_web,fr,mspe,0.019222803,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_web,fr,bias2,0.017378673,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.5,1,32,posthoc_web,fr,var,0.00184413,n=3200_bz=1.0_cv1=0.5_p=1_q=32_20251022-200139
3200,1.0,0.6,1,32,base,y,mspe,1.0455886,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,base,y,bias2,1.0425621,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,base,y,var,0.003026447,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,base,fx,mspe,0.05782971,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,base,fx,bias2,0.055261888,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,base,fx,var,0.0025678247,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,base,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,base,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,base,fz,var,0.0,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,base,fr,mspe,0.13375947,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,base,fr,bias2,0.13119164,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,base,fr,var,0.0025678247,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc,y,mspe,1.0087295,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc,y,bias2,1.004066,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc,y,var,0.0046636118,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc,fx,mspe,0.005597879,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc,fx,bias2,0.00018669694,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc,fx,var,0.0054111825,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc,fz,mspe,0.00356118,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc,fz,bias2,4.3317672e-05,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc,fz,var,0.0035178624,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc,fr,mspe,0.02665925,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc,fr,bias2,0.021248069,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc,fr,var,0.0054111825,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_lam0,y,mspe,1.0200225,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_lam0,y,bias2,1.0041034,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_lam0,y,var,0.01591909,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_lam0,fx,mspe,0.016922861,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_lam0,fx,bias2,0.000159493,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_lam0,fx,var,0.016763367,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_lam0,fz,mspe,0.0036551182,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_lam0,fz,bias2,1.2015991e-05,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
