n,bz,cv1,p,q,model,effect,metric,value,experiment_folder
3200,1.5,0.8,1,32,posthoc_orth_lam0,fx,var,0.014476812,n=3200_bz=1.5_cv1=0.8_p=1_q=32_20251022-185904
3200,1.5,0.8,1,32,posthoc_orth_lam0,fz,mspe,0.020547032,n=3200_bz=1.5_cv1=0.8_p=1_q=32_20251022-185904
3200,1.5,0.8,1,32,posthoc_orth_lam0,fz,bias2,0.019503616,n=3200_bz=1.5_cv1=0.8_p=1_q=32_20251022-185904
3200,1.5,0.8,1,32,posthoc_orth_lam0,fz,var,0.0010434171,n=3200_bz=1.5_cv1=0.8_p=1_q=32_20251022-185904
3200,1.5,0.8,1,32,posthoc_orth_lam0,fr,mspe,0.014644895,n=3200_bz=1.5_cv1=0.8_p=1_q=32_20251022-185904
3200,1.5,0.8,1,32,posthoc_orth_lam0,fr,bias2,0.00016808024,n=3200_bz=1.5_cv1=0.8_p=1_q=32_20251022-185904
3200,1.5,0.8,1,32,posthoc_orth_lam0,fr,var,0.014476812,n=3200_bz=1.5_cv1=0.8_p=1_q=32_20251022-185904
3200,1.5,0.8,1,32,posthoc_web,y,mspe,1.3689437,n=3200_bz=1.5_cv1=0.8_p=1_q=32_20251022-185904
3200,1.5,0.8,1,32,posthoc_web,y,bias2,1.3666012,n=3200_bz=1.5_cv1=0.8_p=1_q=32_20251022-185904
3200,1.5,0.8,1,32,posthoc_web,y,var,0.002342618,n=3200_bz=1.5_cv1=0.8_p=1_q=32_20251022-185904
3200,1.5,0.8,1,32,posthoc_web,fx,mspe,0.03129741,n=3200_bz=1.5_cv1=0.8_p=1_q=32_20251022-185904
3200,1.5,0.8,1,32,posthoc_web,fx,bias2,0.029668925,n=3200_bz=1.5_cv1=0.8_p=1_q=32_20251022-185904
3200,1.5,0.8,1,32,posthoc_web,fx,var,0.0016284889,n=3200_bz=1.5_cv1=0.8_p=1_q=32_20251022-185904
3200,1.5,0.8,1,32,posthoc_web,fz,mspe,0.17539783,n=3200_bz=1.5_cv1=0.8_p=1_q=32_20251022-185904
3200,1.5,0.8,1,32,posthoc_web,fz,bias2,0.17539783,n=3200_bz=1.5_cv1=0.8_p=1_q=32_20251022-185904
3200,1.5,0.8,1,32,posthoc_web,fz,var,0.0,n=3200_bz=1.5_cv1=0.8_p=1_q=32_20251022-185904
3200,1.5,0.8,1,32,posthoc_web,fr,mspe,0.01138967,n=3200_bz=1.5_cv1=0.8_p=1_q=32_20251022-185904
3200,1.5,0.8,1,32,posthoc_web,fr,bias2,0.009761182,n=3200_bz=1.5_cv1=0.8_p=1_q=32_20251022-185904
3200,1.5,0.8,1,32,posthoc_web,fr,var,0.0016284889,n=3200_bz=1.5_cv1=0.8_p=1_q=32_20251022-185904
3200,1.0,0.8,1,32,base,y,mspe,1.0202401,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,base,y,bias2,1.0176113,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,base,y,var,0.002628832,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,base,fx,mspe,0.07544835,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,base,fx,bias2,0.073277004,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,base,fx,var,0.0021713418,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,base,fz,mspe,0.07795459,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,base,fz,bias2,0.07795459,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,base,fz,var,0.0,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,base,fr,mspe,0.1680439,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,base,fr,bias2,0.16587257,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,base,fr,var,0.0021713418,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc,y,mspe,1.0092719,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc,y,bias2,1.0051516,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc,y,var,0.004120223,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc,fx,mspe,0.01632511,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc,fx,bias2,0.0017490302,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc,fx,var,0.01457608,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc,fz,mspe,0.014503976,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc,fz,bias2,0.0014789936,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc,fz,var,0.013024983,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc,fr,mspe,0.046504695,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc,fr,bias2,0.031928614,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc,fr,var,0.01457608,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_lam0,y,mspe,1.0196648,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_lam0,y,bias2,1.0037559,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_lam0,y,var,0.015908813,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_lam0,fx,mspe,0.024512472,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_lam0,fx,bias2,0.0002452637,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_lam0,fx,var,0.02426721,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_lam0,fz,mspe,0.010646469,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_lam0,fz,bias2,4.059314e-05,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_lam0,fz,var,0.010605876,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_lam0,fr,mspe,0.045511242,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_lam0,fr,bias2,0.02124403,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_lam0,fr,var,0.02426721,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth,y,mspe,1.0094507,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth,y,bias2,1.0053018,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth,y,var,0.0041489094,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth,fx,mspe,0.022612112,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth,fx,bias2,0.01973167,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth,fx,var,0.00288044,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth,fz,mspe,0.020323616,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth,fz,bias2,0.019376531,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth,fz,var,0.00094708445,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth,fr,mspe,0.0031877328,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth,fr,bias2,0.0003072926,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth,fr,var,0.00288044,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth_lam0,y,mspe,1.0201232,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth_lam0,y,bias2,1.0039132,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth_lam0,y,var,0.016210085,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth_lam0,fx,mspe,0.03493493,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth_lam0,fx,bias2,0.01994872,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth_lam0,fx,var,0.014986212,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth_lam0,fz,mspe,0.020452647,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth_lam0,fz,bias2,0.019503875,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth_lam0,fz,var,0.0009487688,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth_lam0,fr,mspe,0.015216249,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth_lam0,fr,bias2,0.00023003858,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_orth_lam0,fr,var,0.014986212,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_web,y,mspe,1.2155356,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_web,y,bias2,1.2133809,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_web,y,var,0.0021547088,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_web,fx,mspe,0.025909161,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_web,fx,bias2,0.024395013,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_web,fx,var,0.0015141524,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_web,fz,mspe,0.07795459,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_web,fz,bias2,0.07795459,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_web,fz,var,0.0,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_web,fr,mspe,0.006227908,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_web,fr,bias2,0.004713756,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,1.0,0.8,1,32,posthoc_web,fr,var,0.0015141524,n=3200_bz=1_cv1=0.8_p=1_q=32_20251022-185342
3200,2.5,0.8,1,32,base,y,mspe,1.0570631,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,base,y,bias2,1.0537467,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,base,y,var,0.003316427,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,base,fx,mspe,0.45814833,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,base,fx,bias2,0.45494187,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,base,fx,var,0.0032064994,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,base,fz,mspe,0.4872162,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,base,fz,bias2,0.48721617,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,base,fz,var,0.0,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,base,fr,mspe,0.66041356,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,base,fr,bias2,0.657207,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,base,fr,var,0.0032064994,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc,y,mspe,1.0084122,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc,y,bias2,1.004539,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc,y,var,0.0038732227,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc,fx,mspe,0.012326741,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc,fx,bias2,0.00057253236,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc,fx,var,0.011754208,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc,fz,mspe,0.010917558,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc,fz,bias2,0.00040391035,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc,fz,var,0.010513647,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc,fr,mspe,0.037337035,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc,fr,bias2,0.025582826,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc,fr,var,0.011754208,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_lam0,y,mspe,1.0189264,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_lam0,y,bias2,1.003253,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_lam0,y,var,0.015673378,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_lam0,fx,mspe,0.023987884,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_lam0,fx,bias2,0.00023736419,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_lam0,fx,var,0.023750521,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_lam0,fz,mspe,0.01062724,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_lam0,fz,bias2,6.504368e-05,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_lam0,fz,var,0.010562196,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_lam0,fr,mspe,0.045586754,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_lam0,fr,bias2,0.021836232,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_lam0,fr,var,0.023750521,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth,y,mspe,1.0084122,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth,y,bias2,1.004539,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth,y,var,0.0038732232,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth,fx,mspe,0.02223459,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth,fx,bias2,0.019629218,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth,fx,var,0.002605371,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth,fz,mspe,0.020684939,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth,fz,bias2,0.01937418,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth,fz,var,0.0013107567,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth,fr,mspe,0.0027866897,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth,fr,bias2,0.00018131886,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth,fr,var,0.002605371,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth_lam0,y,mspe,1.0190395,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth_lam0,y,bias2,1.0032822,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth_lam0,y,var,0.015757395,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth_lam0,fx,mspe,0.03431019,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth_lam0,fx,bias2,0.019762438,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth_lam0,fx,var,0.014547748,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth_lam0,fz,mspe,0.020816622,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth_lam0,fz,bias2,0.019503467,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth_lam0,fz,var,0.0013131546,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth_lam0,fr,mspe,0.014784498,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth_lam0,fr,bias2,0.00023675057,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_orth_lam0,fr,var,0.014547748,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_web,y,mspe,1.8007253,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_web,y,bias2,1.7977146,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_web,y,var,0.0030112271,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_web,fx,mspe,0.048691303,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_web,fx,bias2,0.04661294,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_web,fx,var,0.0020783634,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_web,fz,mspe,0.4872162,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_web,fz,bias2,0.48721617,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_web,fz,var,0.0,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_web,fr,mspe,0.028460916,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_web,fr,bias2,0.02638255,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.5,0.8,1,32,posthoc_web,fr,var,0.0020783634,n=3200_bz=2.5_cv1=0.8_p=1_q=32_20251022-191010
3200,2.0,0.8,1,32,base,y,mspe,1.0426323,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,base,y,bias2,1.039461,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,base,y,var,0.003171356,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,base,fx,mspe,0.29348868,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,base,fx,bias2,0.29056275,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,base,fx,var,0.002925904,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,base,fz,mspe,0.31181836,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,base,fz,bias2,0.31181836,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,base,fz,var,0.0,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,base,fr,mspe,0.45901275,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,base,fr,bias2,0.4560868,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,base,fr,var,0.002925904,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc,y,mspe,1.0086051,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc,y,bias2,1.0045826,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc,y,var,0.004022323,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc,fx,mspe,0.01241772,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc,fx,bias2,0.00063592853,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc,fx,var,0.011781791,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc,fz,mspe,0.010797872,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc,fz,bias2,0.00047636076,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc,fz,var,0.010321512,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc,fr,mspe,0.037942253,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc,fr,bias2,0.026160464,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc,fr,var,0.011781791,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc_lam0,y,mspe,1.0203629,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc_lam0,y,bias2,1.0043178,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc_lam0,y,var,0.016045159,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc_lam0,fx,mspe,0.02434218,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc_lam0,fx,bias2,0.00025032487,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc_lam0,fx,var,0.024091855,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc_lam0,fz,mspe,0.010496292,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc_lam0,fz,bias2,2.3984476e-05,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc_lam0,fz,var,0.010472308,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc_lam0,fr,mspe,0.04479163,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc_lam0,fr,bias2,0.020699775,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc_lam0,fr,var,0.024091855,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc_orth,y,mspe,1.008599,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc_orth,y,bias2,1.0045788,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc_orth,y,var,0.004020295,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc_orth,fx,mspe,0.022384157,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc_orth,fx,bias2,0.019628068,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
3200,2.0,0.8,1,32,posthoc_orth,fx,var,0.002756091,n=3200_bz=2_cv1=0.8_p=1_q=32_20251022-190433
