model,effect,metric,value,cv1,n
base,fz,mspe,0.07795459032058716,0.3,1600
base,fz,bias2,0.07795459032058716,0.3,1600
base,fz,var,0.0,0.3,1600
posthoc,y,mspe,1.0177819728851318,0.3,1600
posthoc,y,bias2,1.0047821998596191,0.3,1600
posthoc,y,var,0.012999734841287136,0.3,1600
posthoc,fx,mspe,0.011410091072320938,0.3,1600
posthoc,fx,bias2,0.0013700280105695128,0.3,1600
posthoc,fx,var,0.010040061548352242,0.3,1600
posthoc,fr,mspe,0.03125349059700966,0.3,1600
posthoc,fr,bias2,0.021213427186012268,0.3,1600
posthoc,fr,var,0.010040061548352242,0.3,1600
posthoc,fz,mspe,0.0034866088535636663,0.3,1600
posthoc,fz,bias2,3.0647028324892744e-05,0.3,1600
posthoc,fz,var,0.003455961588770151,0.3,1600
posthoc_orth,y,mspe,1.0177818536758423,0.3,1600
posthoc_orth,y,bias2,1.0047821998596191,0.3,1600
posthoc_orth,y,var,0.012999719008803368,0.3,1600
posthoc_orth,fx,mspe,0.030028894543647766,0.3,1600
posthoc_orth,fx,bias2,0.021192967891693115,0.3,1600
posthoc_orth,fx,var,0.008835925720632076,0.3,1600
posthoc_orth,fr,mspe,0.10224955528974533,0.3,1600
posthoc_orth,fr,bias2,0.08514484763145447,0.3,1600
posthoc_orth,fr,var,0.017104709520936012,0.3,1600
posthoc_orth,fz,mspe,0.024358443915843964,0.3,1600
posthoc_orth,fz,bias2,0.021660091355443,0.3,1600
posthoc_orth,fz,var,0.002698354423046112,0.3,1600
base,y,mspe,1.0663830041885376,0.4,1600
base,y,bias2,1.0607919692993164,0.4,1600
base,y,var,0.005591052584350109,0.4,1600
base,fx,mspe,0.0455995574593544,0.4,1600
base,fx,bias2,0.041067466139793396,0.4,1600
base,fx,var,0.0045320866629481316,0.4,1600
base,fr,mspe,0.10716123878955841,0.4,1600
base,fr,bias2,0.10262914001941681,0.4,1600
base,fr,var,0.0045320866629481316,0.4,1600
base,fz,mspe,0.07795459032058716,0.4,1600
base,fz,bias2,0.07795459032058716,0.4,1600
base,fz,var,0.0,0.4,1600
posthoc,y,mspe,1.0168598890304565,0.4,1600
posthoc,y,bias2,1.0046004056930542,0.4,1600
posthoc,y,var,0.012259533628821373,0.4,1600
posthoc,fx,mspe,0.011309660971164703,0.4,1600
posthoc,fx,bias2,0.0015252960147336125,0.4,1600
posthoc,fx,var,0.009784365072846413,0.4,1600
posthoc,fr,mspe,0.032220788300037384,0.4,1600
posthoc,fr,bias2,0.02243642322719097,0.4,1600
posthoc,fr,var,0.009784365072846413,0.4,1600
posthoc,fz,mspe,0.004088057670742273,0.4,1600
posthoc,fz,bias2,9.277189747081138e-06,0.4,1600
posthoc,fz,var,0.0040787807665765285,0.4,1600
posthoc_orth,y,mspe,1.01688814163208,0.4,1600
posthoc_orth,y,bias2,1.0046080350875854,0.4,1600
posthoc_orth,y,var,0.012280094437301159,0.4,1600
posthoc_orth,fx,mspe,0.02933795005083084,0.4,1600
posthoc_orth,fx,bias2,0.021090684458613396,0.4,1600
posthoc_orth,fx,var,0.008247267454862595,0.4,1600
posthoc_orth,fr,mspe,0.10650383681058884,0.4,1600
posthoc_orth,fr,bias2,0.08828308433294296,0.4,1600
posthoc_orth,fr,var,0.01822075806558132,0.4,1600
posthoc_orth,fz,mspe,0.024358445778489113,0.4,1600
posthoc_orth,fz,bias2,0.02166008949279785,0.4,1600
posthoc_orth,fz,var,0.002698355820029974,0.4,1600
base,y,mspe,1.0604679584503174,0.5,1600
base,y,bias2,1.0552306175231934,0.5,1600
base,y,var,0.005237542558461428,0.5,1600
base,fx,mspe,0.05256309360265732,0.5,1600
base,fx,bias2,0.0483366921544075,0.5,1600
base,fx,var,0.00422640098258853,0.5,1600
base,fr,mspe,0.12051711976528168,0.5,1600
base,fr,bias2,0.11629071086645126,0.5,1600
base,fr,var,0.00422640098258853,0.5,1600
base,fz,mspe,0.07795459032058716,0.5,1600
base,fz,bias2,0.07795459032058716,0.5,1600
base,fz,var,0.0,0.5,1600
posthoc,y,mspe,1.0173132419586182,0.5,1600
posthoc,y,bias2,1.0051802396774292,0.5,1600
posthoc,y,var,0.012133113108575344,0.5,1600
posthoc,fx,mspe,0.01239582896232605,0.5,1600
posthoc,fx,bias2,0.001966834766790271,0.5,1600
posthoc,fx,var,0.010428993962705135,0.5,1600
posthoc,fr,mspe,0.03540816530585289,0.5,1600
posthoc,fr,bias2,0.02497917227447033,0.5,1600
posthoc,fr,var,0.010428993962705135,0.5,1600
posthoc,fz,mspe,0.004807493649423122,0.5,1600
posthoc,fz,bias2,2.8720807677018456e-05,0.5,1600
posthoc,fz,var,0.004778773058205843,0.5,1600
posthoc_orth,y,mspe,1.0178561210632324,0.5,1600
posthoc_orth,y,bias2,1.0053755044937134,0.5,1600
posthoc_orth,y,var,0.012480700388550758,0.5,1600
posthoc_orth,fx,mspe,0.029712878167629242,0.5,1600
posthoc_orth,fx,bias2,0.021297099068760872,0.5,1600
posthoc_orth,fx,var,0.008415776304900646,0.5,1600
posthoc_orth,fr,mspe,0.11813552677631378,0.5,1600
posthoc_orth,fr,bias2,0.09686411917209625,0.5,1600
posthoc_orth,fr,var,0.02127140946686268,0.5,1600
posthoc_orth,fz,mspe,0.024358434602618217,0.5,1600
posthoc_orth,fz,bias2,0.021660074591636658,0.5,1600
posthoc_orth,fz,var,0.002698357915505767,0.5,1600
base,y,mspe,1.0481688976287842,0.6,1600
base,y,bias2,1.043687105178833,0.6,1600
base,y,var,0.004481734707951546,0.6,1600
base,fx,mspe,0.06247264891862869,0.6,1600
base,fx,bias2,0.05881093814969063,0.6,1600
base,fx,var,0.003661711700260639,0.6,1600
base,fr,mspe,0.13989661633968353,0.6,1600
base,fr,bias2,0.13623489439487457,0.6,1600
base,fr,var,0.003661711700260639,0.6,1600
base,fz,mspe,0.07795459032058716,0.6,1600
base,fz,bias2,0.07795459032058716,0.6,1600
base,fz,var,0.0,0.6,1600
posthoc,y,mspe,1.018817663192749,0.6,1600
posthoc,y,bias2,1.0064146518707275,0.6,1600
posthoc,y,var,0.012402989901602268,0.6,1600
posthoc,fx,mspe,0.015559251420199871,0.6,1600
posthoc,fx,bias2,0.0027680539060384035,0.6,1600
posthoc,fx,var,0.012791197746992111,0.6,1600
posthoc,fr,mspe,0.04202200099825859,0.6,1600
posthoc,fr,bias2,0.02923080511391163,0.6,1600
posthoc,fr,var,0.012791197746992111,0.6,1600
posthoc,fz,mspe,0.007259801495820284,0.6,1600
posthoc,fz,bias2,0.00029043699032627046,0.6,1600
posthoc,fz,var,0.0069693648256361485,0.6,1600
posthoc_orth,y,mspe,1.0187748670578003,0.6,1600
posthoc_orth,y,bias2,1.0063824653625488,0.6,1600
posthoc_orth,y,var,0.012392384931445122,0.6,1600
posthoc_orth,fx,mspe,0.029804177582263947,0.6,1600
posthoc_orth,fx,bias2,0.021481141448020935,0.6,1600
posthoc_orth,fx,var,0.008323036134243011,0.6,1600
posthoc_orth,fr,mspe,0.14255665242671967,0.6,1600
posthoc_orth,fr,bias2,0.1127542182803154,0.6,1600
posthoc_orth,fr,var,0.02980242669582367,0.6,1600
posthoc_orth,fz,mspe,0.024358440190553665,0.6,1600
posthoc_orth,fz,bias2,0.02166008949279785,0.6,1600
posthoc_orth,fz,var,0.002698352327570319,0.6,1600
base,y,mspe,1.033820390701294,0.7,1600
base,y,bias2,1.0297166109085083,0.7,1600
base,y,var,0.004103745799511671,0.7,1600
base,fx,mspe,0.07030045241117477,0.7,1600
base,fx,bias2,0.06702031940221786,0.7,1600
base,fx,var,0.0032801423221826553,0.7,1600
base,fr,mspe,0.15639851987361908,0.7,1600
base,fr,bias2,0.15311838686466217,0.7,1600
base,fr,var,0.0032801423221826553,0.7,1600
base,fz,mspe,0.07795459032058716,0.7,1600
base,fz,bias2,0.07795459032058716,0.7,1600
base,fz,var,0.0,0.7,1600
posthoc,y,mspe,1.017511248588562,0.7,1600
posthoc,y,bias2,1.0056729316711426,0.7,1600
posthoc,y,var,0.011838333681225777,0.7,1600
posthoc,fx,mspe,0.01989307999610901,0.7,1600
posthoc,fx,bias2,0.0041072131134569645,0.7,1600
posthoc,fx,var,0.01578586734831333,0.7,1600
posthoc,fr,mspe,0.05204571783542633,0.7,1600
posthoc,fr,bias2,0.03625985607504845,0.7,1600
posthoc,fr,var,0.01578586734831333,0.7,1600
posthoc,fz,mspe,0.012259285897016525,0.7,1600
posthoc,fz,bias2,0.0013750243233516812,0.7,1600
posthoc,fz,var,0.010884259827435017,0.7,1600
posthoc_orth,y,mspe,1.017519474029541,0.7,1600
posthoc_orth,y,bias2,1.0056685209274292,0.7,1600
posthoc_orth,y,var,0.011850991286337376,0.7,1600
posthoc_orth,fx,mspe,0.029073068872094154,0.7,1600
posthoc_orth,fx,bias2,0.021313447505235672,0.7,1600
posthoc_orth,fx,var,0.007759622298181057,0.7,1600
posthoc_orth,fr,mspe,0.18449558317661285,0.7,1600
posthoc_orth,fr,bias2,0.14150455594062805,0.7,1600
posthoc_orth,fr,var,0.042991019785404205,0.7,1600
posthoc_orth,fz,mspe,0.024358443915843964,0.7,1600
posthoc_orth,fz,bias2,0.021660083904862404,0.7,1600
posthoc_orth,fz,var,0.0026983553543686867,0.7,1600
base,y,mspe,1.021823763847351,0.8,1600
base,y,bias2,1.0176488161087036,0.8,1600
base,y,var,0.004174979403614998,0.8,1600
base,fx,mspe,0.0787140280008316,0.8,1600
base,fx,bias2,0.07554098963737488,0.8,1600
base,fx,var,0.0031730281189084053,0.8,1600
base,fr,mspe,0.17238843441009521,0.8,1600
base,fr,bias2,0.16921541094779968,0.8,1600
base,fr,var,0.0031730281189084053,0.8,1600
base,fz,mspe,0.07795459032058716,0.8,1600
base,fz,bias2,0.07795459032058716,0.8,1600
base,fz,var,0.0,0.8,1600
posthoc,y,mspe,1.0162248611450195,0.8,1600
posthoc,y,bias2,1.005534052848816,0.8,1600
posthoc,y,var,0.010690907016396523,0.8,1600
posthoc,fx,mspe,0.03386033698916435,0.8,1600
posthoc,fx,bias2,0.01023722905665636,0.8,1600
posthoc,fx,var,0.023623108863830566,0.8,1600
posthoc,fr,mspe,0.07846307009458542,0.8,1600
posthoc,fr,bias2,0.05483996495604515,0.8,1600
posthoc,fr,var,0.023623108863830566,0.8,1600
posthoc,fz,mspe,0.0255313441157341,0.8,1600
posthoc,fz,bias2,0.006638051476329565,0.8,1600
posthoc,fz,var,0.018893294036388397,0.8,1600
posthoc_orth,y,mspe,1.0162324905395508,0.8,1600
posthoc_orth,y,bias2,1.0055350065231323,0.8,1600
posthoc_orth,y,var,0.010697505436837673,0.8,1600
posthoc_orth,fx,mspe,0.027961798012256622,0.8,1600
posthoc_orth,fx,bias2,0.021363461390137672,0.8,1600
posthoc_orth,fx,var,0.006598335690796375,0.8,1600
posthoc_orth,fr,mspe,0.2968248128890991,0.8,1600
posthoc_orth,fr,bias2,0.21770469844341278,0.8,1600
posthoc_orth,fr,var,0.07912009954452515,0.8,1600
posthoc_orth,fz,mspe,0.02435844950377941,0.8,1600
posthoc_orth,fz,bias2,0.0216600950807333,0.8,1600
posthoc_orth,fz,var,0.0026983546558767557,0.8,1600
base,y,mspe,1.0137306451797485,0.9,1600
base,y,bias2,1.0093333721160889,0.9,1600
base,y,var,0.0043972693383693695,0.9,1600
base,fx,mspe,0.08124198019504547,0.9,1600
base,fx,bias2,0.07776211947202682,0.9,1600
base,fx,var,0.003479858860373497,0.9,1600
base,fr,mspe,0.17766688764095306,0.9,1600
base,fr,bias2,0.17418703436851501,0.9,1600
base,fr,var,0.003479858860373497,0.9,1600
base,fz,mspe,0.07795459032058716,0.9,1600
base,fz,bias2,0.07795459032058716,0.9,1600
base,fz,var,0.0,0.9,1600
posthoc,y,mspe,1.0142571926116943,0.9,1600
posthoc,y,bias2,1.0047208070755005,0.9,1600
posthoc,y,var,0.00953641626983881,0.9,1600
posthoc,fx,mspe,0.05724000558257103,0.9,1600
posthoc,fx,bias2,0.021779604256153107,0.9,1600
posthoc,fx,var,0.03546040132641792,0.9,1600
posthoc,fr,mspe,0.11606254428625107,0.9,1600
posthoc,fr,bias2,0.08060213923454285,0.9,1600
posthoc,fr,var,0.03546040132641792,0.9,1600
posthoc,fz,mspe,0.05097335949540138,0.9,1600
posthoc,fz,bias2,0.017509987577795982,0.9,1600
posthoc,fz,var,0.03346337005496025,0.9,1600
posthoc_orth,y,mspe,1.0142701864242554,0.9,1600
posthoc_orth,y,bias2,1.004716157913208,0.9,1600
posthoc_orth,y,var,0.009553974494338036,0.9,1600
posthoc_orth,fx,mspe,0.026494471356272697,0.9,1600
posthoc_orth,fx,bias2,0.021128997206687927,0.9,1600
posthoc_orth,fx,var,0.005365476477891207,0.9,1600
posthoc_orth,fr,mspe,0.46028682589530945,0.9,1600
posthoc_orth,fr,bias2,0.3257642090320587,0.9,1600
posthoc_orth,fr,var,0.13452261686325073,0.9,1600
posthoc_orth,fz,mspe,0.02435845322906971,0.9,1600
posthoc_orth,fz,bias2,0.0216600950807333,0.9,1600
posthoc_orth,fz,var,0.002698356518521905,0.9,1600
base,y,mspe,1.0088902711868286,1.0,1600
base,y,bias2,1.0043537616729736,1.0,1600
base,y,var,0.004536476917564869,1.0,1600
base,fx,mspe,0.08491110056638718,1.0,1600
base,fx,bias2,0.08129916340112686,1.0,1600
base,fx,var,0.003611933207139373,1.0,1600
base,fr,mspe,0.1834690421819687,1.0,1600
base,fr,bias2,0.17985713481903076,1.0,1600
base,fr,var,0.003611933207139373,1.0,1600
base,fz,mspe,0.07795459032058716,1.0,1600
base,fz,bias2,0.07795459032058716,1.0,1600
base,fz,var,0.0,1.0,1600
posthoc,y,mspe,1.0121556520462036,1.0,1600
posthoc,y,bias2,1.003380298614502,1.0,1600
posthoc,y,var,0.008775301277637482,1.0,1600
posthoc,fx,mspe,0.0897330492734909,1.0,1600
posthoc,fx,bias2,0.039822619408369064,1.0,1600
posthoc,fx,var,0.04991042986512184,1.0,1600
posthoc,fr,mspe,0.16356243193149567,1.0,1600
posthoc,fr,bias2,0.11365199834108353,1.0,1600
posthoc,fr,var,0.04991042986512184,1.0,1600
posthoc,fz,mspe,0.083341084420681,1.0,1600
posthoc,fz,bias2,0.03439909592270851,1.0,1600
posthoc,fz,var,0.04894198104739189,1.0,1600
posthoc_orth,y,mspe,1.0121471881866455,1.0,1600
posthoc_orth,y,bias2,1.0033841133117676,1.0,1600
posthoc_orth,y,var,0.008762895129621029,1.0,1600
posthoc_orth,fx,mspe,0.025635436177253723,1.0,1600
posthoc_orth,fx,bias2,0.020972395315766335,1.0,1600
posthoc_orth,fx,var,0.004663042724132538,1.0,1600
posthoc_orth,fr,mspe,0.6506475806236267,1.0,1600
posthoc_orth,fr,bias2,0.4600388705730438,1.0,1600
posthoc_orth,fr,var,0.19060872495174408,1.0,1600
posthoc_orth,fz,mspe,0.02435844950377941,1.0,1600
posthoc_orth,fz,bias2,0.0216600950807333,1.0,1600
posthoc_orth,fz,var,0.0026983562856912613,1.0,1600
base,y,mspe,1.0600947141647339,0.0,25600
base,y,bias2,1.0592684745788574,0.0,25600
base,y,var,0.0008261945913545787,0.0,25600
base,fx,mspe,0.03822745382785797,0.0,25600
base,fx,bias2,0.03763213008642197,0.0,25600
base,fx,var,0.0005953232175670564,0.0,25600
base,fr,mspe,0.09417464584112167,0.0,25600
base,fr,bias2,0.09357931464910507,0.0,25600
base,fr,var,0.0005953232175670564,0.0,25600
base,fz,mspe,0.07795459032058716,0.0,25600
base,fz,bias2,0.07795459032058716,0.0,25600
base,fz,var,0.0,0.0,25600
posthoc,y,mspe,1.003218412399292,0.0,25600
posthoc,y,bias2,1.0021462440490723,0.0,25600
posthoc,y,var,0.001072173472493887,0.0,25600
posthoc,fx,mspe,0.0011937355156987906,0.0,25600
posthoc,fx,bias2,0.0002600537845864892,0.0,25600
posthoc,fx,var,0.0009336817311123013,0.0,25600
posthoc,fr,mspe,0.02252834104001522,0.0,25600
posthoc,fr,bias2,0.021594660356640816,0.0,25600
posthoc,fr,var,0.0009336817311123013,0.0,25600
posthoc,fz,mspe,0.00023203507589641958,0.0,25600
posthoc,fz,bias2,4.5001339458394796e-05,0.0,25600
posthoc,fz,var,0.0001870337873697281,0.0,25600
posthoc_orth,y,mspe,1.0032203197479248,0.0,25600
posthoc_orth,y,bias2,1.002147912979126,0.0,25600
posthoc_orth,y,var,0.0010724995518103242,0.0,25600
posthoc_orth,fx,mspe,0.020801730453968048,0.0,25600
posthoc_orth,fx,bias2,0.01993211917579174,0.0,25600
posthoc_orth,fx,var,0.0008696114527992904,0.0,25600
posthoc_orth,fr,mspe,0.09175649285316467,0.0,25600
posthoc_orth,fr,bias2,0.09038859605789185,0.0,25600
posthoc_orth,fr,var,0.0013679132098332047,0.0,25600
posthoc_orth,fz,mspe,0.01983681134879589,0.0,25600
posthoc_orth,fz,bias2,0.019696593284606934,0.0,25600
posthoc_orth,fz,var,0.0001402160560246557,0.0,25600
base,y,mspe,1.0611753463745117,0.1,25600
base,y,bias2,1.0603080987930298,0.1,25600
base,y,var,0.0008673478732816875,0.1,25600
base,fx,mspe,0.037961263209581375,0.1,25600
base,fx,bias2,0.037389934062957764,0.1,25600
base,fx,var,0.0005713296122848988,0.1,25600
base,fr,mspe,0.09402024000883102,0.1,25600
base,fr,bias2,0.09344890713691711,0.1,25600
base,fr,var,0.0005713296122848988,0.1,25600
base,fz,mspe,0.07795459032058716,0.1,25600
base,fz,bias2,0.07795459032058716,0.1,25600
base,fz,var,0.0,0.1,25600
posthoc,y,mspe,1.003383994102478,0.1,25600
posthoc,y,bias2,1.0023099184036255,0.1,25600
posthoc,y,var,0.0010741783771663904,0.1,25600
posthoc,fx,mspe,0.0011806361144408584,0.1,25600
posthoc,fx,bias2,0.0002428906736895442,0.1,25600
posthoc,fx,var,0.0009377454407513142,0.1,25600
posthoc,fr,mspe,0.022489232942461967,0.1,25600
posthoc,fr,bias2,0.02155148796737194,0.1,25600
posthoc,fr,var,0.0009377454407513142,0.1,25600
posthoc,fz,mspe,0.00023431424051523209,0.1,25600
posthoc,fz,bias2,4.510539656621404e-05,0.1,25600
posthoc,fz,var,0.0001892088766908273,0.1,25600
posthoc_orth,y,mspe,1.003382921218872,0.1,25600
posthoc_orth,y,bias2,1.0023092031478882,0.1,25600
posthoc_orth,y,var,0.0010736921103671193,0.1,25600
posthoc_orth,fx,mspe,0.020815856754779816,0.1,25600
posthoc_orth,fx,bias2,0.019944574683904648,0.1,25600
posthoc_orth,fx,var,0.0008712825365364552,0.1,25600
posthoc_orth,fr,mspe,0.09180508553981781,0.1,25600
posthoc_orth,fr,bias2,0.09042820334434509,0.1,25600
posthoc_orth,fr,var,0.0013768762582913041,0.1,25600
posthoc_orth,fz,mspe,0.01983681134879589,0.1,25600
posthoc_orth,fz,bias2,0.019696595147252083,0.1,25600
posthoc_orth,fz,var,0.00014021601236891001,0.1,25600
base,y,mspe,1.0615744590759277,0.2,25600
base,y,bias2,1.0607253313064575,0.2,25600
base,y,var,0.0008490229956805706,0.2,25600
base,fx,mspe,0.03857925534248352,0.2,25600
base,fx,bias2,0.037967052310705185,0.2,25600
base,fx,var,0.000612203439231962,0.2,25600
base,fr,mspe,0.09562888741493225,0.2,25600
base,fr,bias2,0.09501668810844421,0.2,25600
base,fr,var,0.000612203439231962,0.2,25600
base,fz,mspe,0.07795459032058716,0.2,25600
base,fz,bias2,0.07795459032058716,0.2,25600
base,fz,var,0.0,0.2,25600
posthoc,y,mspe,1.003740668296814,0.2,25600
posthoc,y,bias2,1.002669095993042,0.2,25600
posthoc,y,var,0.0010715462267398834,0.2,25600
posthoc,fx,mspe,0.001212735427543521,0.2,25600
posthoc,fx,bias2,0.00025899731554090977,0.2,25600
posthoc,fx,var,0.0009537381702102721,0.2,25600
posthoc,fr,mspe,0.022779079154133797,0.2,25600
posthoc,fr,bias2,0.021825341507792473,0.2,25600
posthoc,fr,var,0.0009537381702102721,0.2,25600
posthoc,fz,mspe,0.00027600006433203816,0.2,25600
posthoc,fz,bias2,6.075321289245039e-05,0.2,25600
posthoc,fz,var,0.00021524682233575732,0.2,25600
posthoc_orth,y,mspe,1.00374174118042,0.2,25600
posthoc_orth,y,bias2,1.0026708841323853,0.2,25600
posthoc_orth,y,var,0.001070788479410112,0.2,25600
posthoc_orth,fx,mspe,0.020862461999058723,0.2,25600
posthoc_orth,fx,bias2,0.019992535933852196,0.2,25600
posthoc_orth,fx,var,0.0008699271711520851,0.2,25600
posthoc_orth,fr,mspe,0.09319029003381729,0.2,25600
posthoc_orth,fr,bias2,0.0917276069521904,0.2,25600
posthoc_orth,fr,var,0.0014626740012317896,0.2,25600
posthoc_orth,fz,mspe,0.01983680948615074,0.2,25600
posthoc_orth,fz,bias2,0.019696593284606934,0.2,25600
posthoc_orth,fz,var,0.00014021580864209682,0.2,25600
base,y,mspe,1.060712456703186,0.3,25600
base,y,bias2,1.0599141120910645,0.3,25600
base,y,var,0.0007983162067830563,0.3,25600
base,fx,mspe,0.04067414626479149,0.3,25600
base,fx,bias2,0.040077824145555496,0.3,25600
base,fx,var,0.0005963243311271071,0.3,25600
base,fr,mspe,0.10009639710187912,0.3,25600
base,fr,bias2,0.09950006753206253,0.3,25600
base,fr,var,0.0005963243311271071,0.3,25600
base,fz,mspe,0.07795459032058716,0.3,25600
base,fz,bias2,0.07795459032058716,0.3,25600
base,fz,var,0.0,0.3,25600
posthoc,y,mspe,1.004213571548462,0.3,25600
posthoc,y,bias2,1.0032167434692383,0.3,25600
posthoc,y,var,0.0009967987425625324,0.3,25600
posthoc,fx,mspe,0.0011742602800950408,0.3,25600
posthoc,fx,bias2,0.0002797493652906269,0.3,25600
posthoc,fx,var,0.0008945108857005835,0.3,25600
posthoc,fr,mspe,0.023071613162755966,0.3,25600
posthoc,fr,bias2,0.02217710204422474,0.3,25600
posthoc,fr,var,0.0008945108857005835,0.3,25600
posthoc,fz,mspe,0.00032694905530661345,0.3,25600
posthoc,fz,bias2,7.927724800538272e-05,0.3,25600
posthoc,fz,var,0.0002476717927493155,0.3,25600
posthoc_orth,y,mspe,1.0042167901992798,0.3,25600
posthoc_orth,y,bias2,1.003221035003662,0.3,25600
posthoc_orth,y,var,0.0009957465808838606,0.3,25600
posthoc_orth,fx,mspe,0.020766763016581535,0.3,25600
posthoc_orth,fx,bias2,0.019973425194621086,0.3,25600
posthoc_orth,fx,var,0.0007933388696983457,0.3,25600
posthoc_orth,fr,mspe,0.09449370205402374,0.3,25600
posthoc_orth,fr,bias2,0.09302578121423721,0.3,25600
posthoc_orth,fr,var,0.0014679261948913336,0.3,25600
posthoc_orth,fz,mspe,0.01983680948615074,0.3,25600
posthoc_orth,fz,bias2,0.019696593284606934,0.3,25600
posthoc_orth,fz,var,0.00014021583774592727,0.3,25600
base,y,mspe,1.0579897165298462,0.4,25600
base,y,bias2,1.0572903156280518,0.4,25600
base,y,var,0.000699446361977607,0.4,25600
base,fx,mspe,0.04453316703438759,0.4,25600
base,fx,bias2,0.0439981110394001,0.4,25600
base,fx,var,0.0005350515129975975,0.4,25600
base,fr,mspe,0.10802341252565384,0.4,25600
base,fr,bias2,0.10748837143182755,0.4,25600
base,fr,var,0.0005350515129975975,0.4,25600
base,fz,mspe,0.07795459032058716,0.4,25600
base,fz,bias2,0.07795459032058716,0.4,25600
base,fz,var,0.0,0.4,25600
posthoc,y,mspe,1.0044077634811401,0.4,25600
posthoc,y,bias2,1.0034003257751465,0.4,25600
posthoc,y,var,0.0010073162848129869,0.4,25600
posthoc,fx,mspe,0.0011703060008585453,0.4,25600
posthoc,fx,bias2,0.00025215104687958956,0.4,25600
posthoc,fx,var,0.0009181550703942776,0.4,25600
posthoc,fr,mspe,0.022990629076957703,0.4,25600
posthoc,fr,bias2,0.022072475403547287,0.4,25600
posthoc,fr,var,0.0009181550703942776,0.4,25600
posthoc,fz,mspe,0.00035434766323305666,0.4,25600
posthoc,fz,bias2,6.958506855880842e-05,0.4,25600
posthoc,fz,var,0.0002847625582944602,0.4,25600
posthoc_orth,y,mspe,1.0044151544570923,0.4,25600
posthoc_orth,y,bias2,1.0034129619598389,0.4,25600
posthoc_orth,y,var,0.0010023252107203007,0.4,25600
posthoc_orth,fx,mspe,0.02066633477807045,0.4,25600
posthoc_orth,fx,bias2,0.019871138036251068,0.4,25600
posthoc_orth,fx,var,0.0007951973238959908,0.4,25600
posthoc_orth,fr,mspe,0.0937790647149086,0.4,25600
posthoc_orth,fr,bias2,0.09228798002004623,0.4,25600
posthoc_orth,fr,var,0.0014910887693986297,0.4,25600
posthoc_orth,fz,mspe,0.019836805760860443,0.4,25600
posthoc_orth,fz,bias2,0.019696589559316635,0.4,25600
posthoc_orth,fz,var,0.000140215692226775,0.4,25600
base,y,mspe,1.0513081550598145,0.5,25600
base,y,bias2,1.0505917072296143,0.5,25600
base,y,var,0.0007163264672271907,0.5,25600
base,fx,mspe,0.05138256028294563,0.5,25600
base,fx,bias2,0.050817813724279404,0.5,25600
base,fx,var,0.0005647402140311897,0.5,25600
base,fr,mspe,0.12150293588638306,0.5,25600
base,fr,bias2,0.12093818932771683,0.5,25600
base,fr,var,0.0005647402140311897,0.5,25600
base,fz,mspe,0.07795459032058716,0.5,25600
base,fz,bias2,0.07795459032058716,0.5,25600
base,fz,var,0.0,0.5,25600
posthoc,y,mspe,1.0042986869812012,0.5,25600
posthoc,y,bias2,1.0032089948654175,0.5,25600
posthoc,y,var,0.0010897144675254822,0.5,25600
posthoc,fx,mspe,0.001363855553790927,0.5,25600
posthoc,fx,bias2,0.0002737883769441396,0.5,25600
posthoc,fx,var,0.0010900673223659396,0.5,25600
posthoc,fr,mspe,0.023253772407770157,0.5,25600
posthoc,fr,bias2,0.02216370403766632,0.5,25600
posthoc,fr,var,0.0010900673223659396,0.5,25600
posthoc,fz,mspe,0.00047797520528547466,0.5,25600
posthoc,fz,bias2,6.886765186209232e-05,0.5,25600
posthoc,fz,var,0.00040910750976763666,0.5,25600
posthoc_orth,y,mspe,1.0042991638183594,0.5,25600
posthoc_orth,y,bias2,1.0032095909118652,0.5,25600
posthoc_orth,y,var,0.001089584082365036,0.5,25600
posthoc_orth,fx,mspe,0.02069011703133583,0.5,25600
posthoc_orth,fx,bias2,0.019805267453193665,0.5,25600
posthoc_orth,fx,var,0.0008848499273881316,0.5,25600
posthoc_orth,fr,mspe,0.09411195665597916,0.5,25600
posthoc_orth,fr,bias2,0.09218532592058182,0.5,25600
posthoc_orth,fr,var,0.0019266303861513734,0.5,25600
posthoc_orth,fz,mspe,0.01983680948615074,0.5,25600
posthoc_orth,fz,bias2,0.019696593284606934,0.5,25600
posthoc_orth,fz,var,0.00014021582319401205,0.5,25600
base,y,mspe,1.0406386852264404,0.6,25600
base,y,bias2,1.0399143695831299,0.6,25600
base,y,var,0.0007243195432238281,0.6,25600
base,fx,mspe,0.06045831739902496,0.6,25600
base,fx,bias2,0.05990023538470268,0.6,25600
base,fx,var,0.0005580851575359702,0.6,25600
base,fr,mspe,0.13929590582847595,0.6,25600
base,fr,bias2,0.13873781263828278,0.6,25600
base,fr,var,0.0005580851575359702,0.6,25600
base,fz,mspe,0.07795459032058716,0.6,25600
base,fz,bias2,0.07795459032058716,0.6,25600
base,fz,var,0.0,0.6,25600
posthoc,y,mspe,1.0044279098510742,0.6,25600
posthoc,y,bias2,1.003298282623291,0.6,25600
posthoc,y,var,0.0011295105796307325,0.6,25600
posthoc,fx,mspe,0.0017092990456148982,0.6,25600
posthoc,fx,bias2,0.000340206635883078,0.6,25600
posthoc,fx,var,0.0013690926134586334,0.6,25600
posthoc,fr,mspe,0.024396825581789017,0.6,25600
posthoc,fr,bias2,0.023027732968330383,0.6,25600
